종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,1개월 후 PER,1개월 후 PBR,1개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,1_3_수익률,개인거래비중
천보,2019-02-11,394252000000.0,0.22945766,1.80996998,0.321891712,0.215761603,46.14251291,8.888449376,28.22476059,0.047142857,6.386190476,48.56784244,0.007662208,-0.045645134,1.78,0.083333333,77.61285714499999
에코프로비엠,2019-03-05,952800000000.0,0.154112584,0.917600037,1.571238568,1.903083237,32.36855033,7.430883833,18.87393991,0.034166667,5.60125,56.92332368,0.005027074,-0.01376926,1.84,0.092281879,71.991875
이지케어텍,2019-03-22,78547800000.0,0.201909022,3.871828494,0.363470674,0.046442956,44.28319394,3.747014747,36.67602822,0.070909091,7.022727273,54.28361908,0.02424829,0.059439993,1.8,-0.160813309,92.95409090999999
아모그린텍,2019-03-29,163318000000.0,0.149977661,0.815051084,10.51511617,0.590358518,-38.38175879,92.56612954,-382.3768235,0.135454545,6.704545455,52.76733237,0.029191976,0.082217904,1.69,0.255458515,96.18818182
TS트릴리온,2019-04-29,8800000000.0,0.643481249,1.334803861,1.870421184,0.326009908,3.534466845,0.918351091,6.004711533,0.136521739,4.808695652,53.72162509,-0.078776978,-0.0141489,1.71,0.009615385,76.75434783
SNK,2019-05-07,850897000000.0,0.792944981,21.45625293,0.05733562,0.502857632,19.6904151,1.978327594,6.927832931,0.033333333,7.653333333,56.65856685,-0.049001261,-0.128752859,1.72,-0.468421053,82.577916665
현대무벡스,2019-05-08,17240000000.0,0.183881378,1.597239436,1.30942006,1.270872315,2.451016117,0.32368436,1.510851877,0.033043478,1.690434783,56.92019687,-0.038692193,-0.09482762,1.72,0.004854369,86.96565217
프로이천,2019-05-31,6980000000.0,0.349008808,2.139364655,0.975191435,0.175494664,5.6950725,1.198986717,2.184522962,1.178571429,13.45571429,54.4748348,-0.008528723,0.018737786,1.59,-0.10041841,96.95047619
마이크로디지탈,2019-06-05,83508400000.0,0.332764957,5.108820721,0.318798365,0.037182174,-44.82274307,8.366236084,-68.62938972,0.253913043,9.637391304,55.87481441,-0.019187566,0.036355531,1.54,-0.222493888,96.64565217500001
압타바이오,2019-06-12,326452000000.0,1.0,16.96496058,0.110129502,3.846009518,-55.97501464,12.41986425,-61.96827714,0.08,8.621304348,56.53141852,-0.059573117,-0.015241276,1.47,-0.162679426,95.049130435
엠에프엠코리아,2019-06-19,8620000000.0,0.066448589,1.414833191,1.108714483,0.209079443,15.72802244,0.416101829,18.39608007,0.96826087,12.92391304,56.33335782,-0.060818436,0.024073019,1.48,-0.036866359,96.77717391
에이에프더블류,2019-07-01,227890000000.0,0.409009534,1.596855438,0.713056017,0.479491093,18.01852871,7.291990148,13.59069073,0.06,7.47375,58.11067905,-0.105948276,-0.043282407,1.48,-0.080645161,88.305208335
아이스크림에듀,2019-07-11,200934000000.0,0.454483906,3.000039564,0.409376528,0.125847467,10.03943647,2.166104021,5.374839169,0.046363636,8.033636364,61.47779232,-0.128564888,0.070642042,1.42,-0.023837902,89.79886364000001
세틀뱅크,2019-07-12,509685000000.0,1.0,1.787071472,1.067047452,0.453173782,31.67441033,6.893340681,20.75966512,0.064545455,8.721363636,61.37380953,-0.12772142,0.06774304,1.42,-0.106097561,84.60499999999999
플리토,2019-07-17,134415000000.0,1.0,0.204791109,-1.267092112,0.577904844,-28.40044436,-7.347870752,-73.87510513,0.169130435,13.56347826,61.77727,-0.112130035,0.04537678,1.4,0.101449275,93.75543478
에이스토리,2019-07-19,133251000000.0,0.071927845,2.104268632,0.521765349,1.307996881,32.734786,5.939834733,15.43032872,0.204545455,10.94772727,61.55517517,-0.117808504,-0.013919396,1.33,0.331288344,92.15340909
대모,2019-07-24,43286984000.0,0.270705883,1.719201149,0.755221689,0.074237222,18.92157465,1.754329361,13.75180113,0.430869565,15.33434783,61.90273847,-0.077065305,-0.015759069,1.32,0.043723554,98.026956525
윌링스,2019-07-25,60775000000.0,0.193819977,1.429579224,1.091122009,0.470847723,14.26631897,2.903855264,12.83754957,0.17,13.37909091,61.48059386,-0.066554261,-0.02843891,1.3,0.146825397,96.27227273
슈프리마아이디,2019-08-01,80798040000.0,0.472693454,9.077201723,0.114694833,0.814094381,16.90438565,2.983335057,7.778648913,0.116818182,11.13090909,61.25757128,-0.0188185,-0.115059351,1.31,-0.01,93.1425
한국바이오젠,2019-08-01,43728210000.0,0.296392124,1.522847394,0.804460384,0.140742558,27.58628422,5.355087837,17.0397276,0.378181818,11.61,61.25757128,-0.0188185,-0.115059351,1.31,0.087956698,97.83704545500001
덕산테코피아,2019-08-02,349171000000.0,0.490714476,1.83913723,0.391161764,-0.111584364,17.12170093,5.242043871,11.16636018,0.048181818,9.074090909,60.968623,0.006675329,0.0412777,1.26,0.06,88.57090909
코윈테크,2019-08-05,310500000000.0,0.218591398,2.095611805,0.912131313,0.967241649,25.46084369,12.46227705,25.16362886,0.05,9.042916667,61.59568163,0.110918058,-0.028732669,1.17,-0.097435897,83.593125
그린플러스,2019-08-07,39238730000.0,0.184199412,1.56214759,1.71651693,0.001049647,21.42409875,2.033188739,11.02464766,0.061304348,7.688695652,60.44394055,0.117791867,-0.07826593,1.15,0.059236948,91.880652175
레이,2019-08-08,133065000000.0,0.435825721,3.084615097,0.57076291,0.564980925,40.28912166,8.051877333,28.10813148,0.099545455,8.592272727,60.05425811,0.078078027,-0.105731448,1.17,0.152515723,79.00999999999999
에스피시스템스,2019-08-14,39913930000.0,0.192403631,1.037279239,1.460367803,0.733895268,25.41020938,4.243733558,19.34191015,0.314782609,14.66826087,58.3366794,0.055630914,-0.053504257,1.15,-0.340487805,96.28152174
나노브릭,2019-08-19,72961648000.0,0.205827507,0.44570602,10.86750387,0.201059357,63.68273401,35.90154067,-3092.644643,0.339583333,9.110833333,57.62887185,0.085865635,0.016422207,1.09,-0.191666667,97.57604167
마니커에프앤지,2019-08-20,41512000000.0,0.155266902,1.2268781,1.247027789,0.157861803,23.11261065,4.006467679,12.79757611,0.371666667,12.94875,57.90250011,0.069290456,-0.010424371,1.1,-0.106828194,98.218541665
네오크레마,2019-08-22,58048000000.0,0.278895327,5.837895641,0.394675152,0.805648037,15.30022007,2.35390594,14.2511875,0.159545455,7.026818182,58.36676872,0.060138832,0.013225775,1.13,0.524633822,96.94227273
한독크린텍,2019-09-05,60717100000.0,0.206679014,1.23966769,0.573063746,0.459572263,15.58995575,4.071828011,11.42979492,0.118636364,5.445454545,57.04744706,-0.017614812,0.157761633,1.26,-0.049535604,95.96772727
라닉스,2019-09-18,56613000000.0,0.513134023,2.971320687,1.30836289,0.035621638,125.2394476,18.35509011,73.87057533,0.488695652,10.78391304,61.30574227,0.002433656,-0.014716214,1.31,-0.194982896,98.341521735
윈텍,2019-09-18,6802000000.0,0.237944565,2.261162216,0.476008489,0.265583218,3.608263594,0.560434771,0.975669306,0.043043478,1.005652174,61.30574227,0.002433656,-0.014716214,1.31,-0.009661836,56.660217395000004
올리패스,2019-09-20,277515000000.0,0.760222097,0.559994914,-1.987452131,3.362154918,-11.72438454,-9.112152212,-20.87238284,0.093809524,10.50666667,61.75494354,-0.003666785,-0.00386102,1.33,0.134328358,91.603333335
녹십자웰빙,2019-10-14,200601000000.0,0.562132658,2.616524315,0.351139706,0.195500542,31.26516452,6.154390284,18.70010746,0.0875,5.809583333,74.84450092,0.034062919,0.022394373,1.28,0.035,96.94541666500001
라온피플,2019-10-18,142498000000.0,0.757877993,15.57044793,0.120334789,0.14137851,31.67290232,7.65821086,30.78751642,0.160454545,10.60545455,75.66410798,0.035024509,0.020072214,1.38,0.449871465,95.536590905
팜스빌,2019-10-22,111011000000.0,0.740948647,4.625398376,0.239091082,0.277358375,18.6797394,3.358270263,13.55303667,0.084583333,6.364583333,76.62806594,-0.033525941,0.064760448,1.38,0.039473684,91.4025
엔바이오니아,2019-10-24,60889551000.0,0.471116125,1.404641668,2.177045702,0.07646907,86.0077658,9.814762679,21.2786698,0.285909091,9.560909091,75.7360577,-0.0376926,0.052879354,1.4,0.170666667,96.38659091
케이엔제이,2019-10-25,59247683000.0,0.180868718,0.720288531,6.506367019,0.056316508,34.49147314,8.302828658,42.20884042,0.144090909,7.210909091,74.067033,-0.007618376,0.004617695,1.44,0.151003168,94.52113636499999
캐리소프트,2019-10-29,51850800000.0,1.0,1.683621091,4.161566183,0.573567951,-26.58806811,24.6095898,383.5613946,0.391666667,10.06041667,70.30743256,-0.038447516,-0.025158252,1.5,-0.254455446,97.818958335
티라유텍,2019-10-31,65476687500.0,0.257614257,2.16711278,1.892228634,0.03636969,55.21292768,11.82405374,37.89889037,0.159545455,10.73363636,66.85407156,-0.038768754,-0.01494486,1.47,-0.122580645,95.3675
미디어젠,2019-11-05,49165778600.0,0.913031686,3.965218636,0.739090271,0.45329693,-55.03042303,3.354848159,2132.433171,0.072608696,5.908695652,65.76741333,-0.081198489,0.008269232,1.52,0.075949367,89.889130435
아이티엠반도체,2019-11-07,593399000000.0,0.232172435,0.70612893,1.389666936,0.130577994,40.59841913,7.314237268,23.30914271,0.061363636,9.532272727,64.19034847,-0.057119267,-0.058290038,1.54,0.931888545,82.35409090499999
라파스,2019-11-11,163828000000.0,0.36313603,2.796100906,0.712524206,0.44892062,-33.65711335,6.423513896,-61.03657757,0.083043478,7.855652174,63.28705208,-0.048747297,-0.034784737,1.5,0.319354839,91.85326087
제테마,2019-11-14,156720000000.0,0.477078299,0.443269755,-11.16678138,0.371680388,-9.999496493,-31.22297138,-47.07324705,0.160909091,11.94363636,63.17428186,-0.029940752,-0.04431335,1.52,0.327319588,96.19613636
에스제이그룹,2019-11-18,127172000000.0,0.729702799,1.945414609,2.540557133,0.509420853,51.33181073,18.23728283,21.75955542,0.066956522,9.51826087,61.65520721,-0.030462844,0.04904682,1.52,-0.056313993,63.518695655
우양,2019-11-20,54003600000.0,0.143729207,0.646608257,4.13021623,0.122437117,13.05927298,2.838972826,9.563302211,0.200869565,8.486956522,60.48037309,-0.000215428,0.003041564,1.45,0.088861076,96.21021739
씨에스베어링,2019-11-21,79475760000.0,0.129357168,0.876551856,1.206110828,0.285875582,35.19434149,2.97045777,18.48750848,0.234545455,8.586363636,59.68363196,0.021604113,-0.006862779,1.46,-0.087356322,95.98090909000001
티움바이오,2019-11-22,278279000000.0,1.0,45.11212911,0.019992693,4.006208426,-26.39125237,12.62391096,-72.34656636,0.256190476,13.2347619,59.24634668,0.024940056,-0.016562286,1.46,-0.178913738,97.95809524
노터스,2019-11-27,139422000000.0,1.0,1.590878367,1.075945609,0.269184522,41.37793038,7.115555954,22.14994282,0.219130435,11.26608696,56.8435014,0.021393596,0.15487208,1.46,-0.042288557,95.51695652000001
코리아센터,2019-11-29,432559000000.0,1.0,0.848535365,0.995576975,0.424380859,92.01468766,3.170231113,30.59950072,0.067619048,8.670952381,56.35140767,0.044629457,0.163859739,1.39,-0.130813953,92.056190475
비올,2019-12-03,9580000000.0,0.778633011,3.683524521,0.255998582,-0.110449595,12.36003186,1.624309712,8.862868226,0.014166667,0.426666667,57.8017085,0.064090346,0.234764997,1.46,0.012406948,55.102608695
리메드,2019-12-06,75698428000.0,0.499352009,4.969331811,0.965502502,0.282355131,-10.37450018,6.99626041,-130.6909171,0.065,6.82,58.88609143,0.043321127,0.174344925,1.43,1.418250951,92.02977272999999
태웅로직스,2019-12-10,79425000000.0,0.133898594,1.234613911,2.091741049,-0.042431935,11.34288713,3.896366713,6.901947651,0.139583333,7.452916667,61.01656988,0.073224793,0.209954582,1.39,-0.156448203,96.657916665
제이엘케이,2019-12-11,134054000000.0,0.817025756,5.164237197,0.545981908,-0.390081208,-19.18573337,19.75885309,-26.59966025,0.17,8.185217391,61.27853836,0.069778901,0.193289755,1.38,-0.189591078,94.762608695
신테카바이오,2019-12-17,157859000000.0,1.0,1.055695624,6.375045455,5.590364494,49.68267174,113.3819299,-71.18411144,0.225416667,8.774583333,62.55402109,0.058148114,0.076276584,1.36,-0.502473498,94.87125
다보링크,2019-12-19,13690000000.0,0.095488279,1.080368837,3.920903786,-0.077192975,-18.46442217,3.836436325,-69.16057869,0.005,0.306818182,63.25529006,0.062607085,0.052430694,1.38,-0.002493766,57.496363634999994
RF머트리얼즈,2019-12-24,45048744000.0,0.348484986,5.434329414,0.357250864,0.686360651,19.53771069,5.577405876,14.2105476,0.075416667,8.407083333,65.13475063,0.07303063,0.010953628,1.37,-0.1492891,94.349375
아이비김영,2019-12-24,13080000000.0,0.74621129,0.861414128,1.090241726,0.27345293,2.032817582,1.161060509,2.515530086,0.015416667,0.333333333,65.13475063,0.07303063,0.010953628,1.37,-0.007462687,57.03
피피아이,2019-12-26,65157295000.0,0.158108559,1.322906855,1.620612716,0.563723972,41.27189226,8.035267749,23.54029124,0.204090909,9.325909091,66.0325589,0.051374852,-0.028397369,1.37,-0.538938053,95.5425
천랩,2019-12-26,152358000000.0,0.560123495,6.092458208,0.190883977,0.068472196,-44.86441136,13.05043288,-44.10011378,0.038181818,4.165454545,66.0325589,0.051374852,-0.028397369,1.37,-0.546195652,93.152045455
위세아이텍,2020-02-10,51510000000.0,0.297125398,2.133709643,0.747424279,0.022999323,23.24497472,4.128145563,16.60660198,0.066363636,7.226363636,91.63293785,-0.082979573,0.080020347,1.3,0.582822086,87.76159091
서남,2020-02-20,63131996000.0,0.24592528,3.109092079,0.49659475,-0.02207044,-23.88654214,4.854734495,-34.04808957,0.359545455,14.16363636,105.3910874,-0.31380747,0.367038228,1.23,1.235294118,96.80477272499999
레몬,2020-02-28,248400000000.0,0.079288278,1.139063077,0.389554389,-0.220478745,-131.3404444,11.99421604,515.3537311,0.314285714,16.93619048,121.4424197,-0.143926121,0.408965667,1.1,0.723756906,97.98952381000001
켄코아에어로스페이스,2020-03-03,89959040000.0,0.180606201,0.540281373,-5.309106165,3.147398154,-7.442606111,1.6717953,19.49630907,0.137916667,13.885,143.9954191,-0.085846016,0.385204801,1.11,0.512,94.631666665
제이앤티씨,2020-03-04,636333000000.0,0.167550337,1.019107781,0.762399016,-0.145006723,5.673171556,1.701870388,3.630295186,0.053043478,13.46652174,146.1144327,-0.107085534,0.407329098,1.03,0.598837209,87.16891304500001
서울바이오시스,2020-03-06,286677000000.0,0.209798069,0.538192349,1.634167585,-0.00061614,91.244885,3.03571209,10.39272692,0.040909091,13.74681818,150.7783243,-0.070808439,0.390556364,1.08,0.407114625,95.345227275
플레이디,2020-03-12,109031000000.0,1.0,1.438710757,1.634802874,-0.036359003,13.72297609,2.23764485,6.894454104,0.109090909,13.96,160.4921733,0.08477524,0.303609522,1.06,0.872340426,96.44022727000001
엔피디,2020-03-16,116290000000.0,0.159811254,1.060808247,2.893869164,0.70915,6.011645938,2.008894028,4.053930717,0.218333333,12.90833333,158.8866121,0.235713861,0.204679334,1.1,0.101223582,97.50625
드림씨아이에스,2020-05-22,80745335000.0,0.379940582,1.682068269,1.327757753,0.151534301,31.98585911,12.35202619,24.44688096,0.177272727,10.32545455,126.1333001,0.060769426,0.082908868,0.84,-0.028571429,95.905
에스씨엠생명과학,2020-06-17,187453000000.0,0.77425679,1.434963556,1.435345339,4.858607837,-6.957095806,17.56918753,-25.60997824,0.193478261,10.74869565,120.4268035,0.065025836,-0.011099334,0.87,0.304950495,91.07760869500001
HB솔루션,2020-06-22,55453710000.0,0.359559897,5.08935869,0.770064179,-0.056121225,18.7427708,4.566299726,11.17447728,0.08826087,10.83173913,115.5477364,0.057673886,-0.028636417,0.85,-0.149100257,92.118913045
젠큐릭스,2020-06-25,141120000000.0,0.059081022,0.617907783,14.38542348,-0.458550797,-11.26929188,665.3675527,-18.2369901,0.055454545,7.961818182,116.459262,0.059224905,0.016551825,0.82,0.079027356,92.74659091
엠브레인,2020-07-01,60985521200.0,0.218616299,3.013106298,0.513494682,0.052337415,21.99397294,3.74867531,11.58171893,0.10826087,8.634782609,120.632933,0.120564062,-0.001615006,0.85,-0.188359788,97.00695651999999
위더스제약,2020-07-03,139799000000.0,0.629226785,3.043342127,0.394131055,0.012779726,25.15682115,2.634535439,15.52097854,0.071363636,7.717727273,123.6343052,0.100228669,0.104754508,0.84,-0.041304348,94.15840908999999
신도기연,2020-07-06,128980000000.0,0.328101066,2.042129005,0.61563263,0.706413786,11.27964036,3.483814231,8.116189813,0.110833333,6.77375,125.6805073,0.123989999,0.071723972,0.85,0.124390244,95.738541665
소마젠,2020-07-13,185474000000.0,0.111165364,0.251027947,-2.496503209,-0.037800847,-12.13416154,-14.81437332,-282.4176866,0.22625,10.23083333,129.3551671,0.094189634,0.097547054,0.86,-0.13253012,97.799375
에이프로,2020-07-16,137073000000.0,0.28346247,1.460532204,1.347678365,0.110805303,40.76652594,14.6045023,27.72224723,0.157727273,6.975,130.7247859,0.077360755,0.118825141,0.83,-0.183741648,96.47659091
티에스아이,2020-07-22,92671150000.0,0.197949598,1.594220709,1.243090388,-0.076460088,-11.76693546,5.850481944,22.84058448,0.073478261,8.247391304,139.983545,0.001283035,0.140045003,0.81,-0.204545455,93.72847826
솔트룩스,2020-07-23,125788000000.0,1.0,9.277162387,0.102402905,0.186610584,172.8305272,3.852327578,168.552536,0.094545455,7.955909091,140.8075361,-0.007085033,0.121262889,0.8,0.129032258,94.96522727499999
제놀루션,2020-07-24,56918176000.0,0.657136533,0.66072074,4.088982504,0.261665389,-512.9861853,55.79350887,333.0711791,0.198181818,16.14545455,140.4711106,0.026346251,0.097825556,0.8,0.265175719,92.862272725
더네이쳐홀딩스,2020-07-27,330390000000.0,0.650558948,2.189569096,0.770314542,0.6668124,18.2836633,3.91483876,6.311471582,0.050416667,8.935833333,144.4937229,0.043895011,0.138383849,0.8,-0.001222494,68.036666665
엠투아이,2020-07-29,131026000000.0,0.540860271,6.9254636,0.15701597,0.104713218,20.70876627,3.34264957,15.11152996,0.081304348,6.703913043,147.6055039,0.040453134,0.154013623,0.81,0.074324324,89.124130435
이엔드디,2020-07-30,134688000000.0,0.327576915,0.872880544,2.637521373,1.075373939,46.73334986,27.60410045,25.43257242,0.140454545,11.26545455,149.3714572,0.033296896,0.149232461,0.8,-0.175652174,85.43318181500001
와이팜,2020-07-31,408555000000.0,0.165161842,6.601712986,0.175167133,0.940807909,53.25168021,12.99564392,45.22921089,0.078181818,9.816818182,149.6104982,0.040402306,0.266618257,0.8,-0.255384615,90.20272727
이루다,2020-08-06,63585000000.0,0.51389925,2.384321006,0.683835704,0.203812599,34.41934988,7.068135188,24.83275975,0.15,7.671818182,149.6069876,0.013955884,0.29428807,0.81,-0.087412587,96.22
한국파마,2020-08-10,98160309000.0,0.500823664,1.19908267,1.509462399,0.093440974,52.78090279,10.96891546,33.59656237,0.25,12.63083333,151.7083222,0.024966387,0.122750913,0.83,-0.164485981,97.15333333000001
영림원소프트랩,2020-08-12,93506500000.0,0.47491189,2.024987262,2.018343176,0.24930159,32.22377587,13.85281392,27.88908564,0.271304348,11.2773913,152.0902874,0.050662252,0.121287247,0.83,-0.151603499,95.546521735
브랜드엑스코퍼레이션,2020-08-13,247819000000.0,0.607487625,2.810280933,1.91952421,1.953429533,33.72784058,18.08644976,23.74877977,0.027272727,7.515909091,151.7631534,0.039390713,0.102711992,0.82,-0.155555556,80.29249999999999
미투젠,2020-08-18,348019000000.0,0.767781813,3.112867571,0.510638647,0.198782064,11.10847614,8.876051094,7.64699894,0.0825,7.15,150.429162,0.110794532,0.066451336,0.81,-0.084019769,94.245833335
아이디피,2020-08-24,65041257400.0,0.419539947,7.024531028,0.151957031,0.327988188,15.47852196,2.395825031,9.514645704,0.11,4.833333333,145.5018437,-0.010775492,0.068885902,0.82,0.011876485,97.283958335
피엔케이피부임상연구센타,2020-09-09,137298000000.0,0.732083136,9.191577887,0.14173502,0.24767184,33.35511424,7.319784751,24.9138219,0.077391304,7.160434783,121.5700318,0.002472771,-0.052570324,0.92,-0.09623431,92.093913045
카카오게임즈,2020-09-10,1756910000000.0,1.0,2.328478083,0.419607211,-0.07073265,355.1352159,9.396877735,69.39062567,0.051818182,7.677727273,120.1805037,-0.014339025,-0.055504938,0.92,-0.10754717,94.79977273
압타머사이언스,2020-09-16,211653000000.0,1.0,16.30463798,0.198806332,0.474124493,-47.0272576,26.10230722,-57.77314201,0.10826087,7.735652174,116.91511,-0.069665729,-0.024645051,0.91,0.212616822,94.63434782499999
핌스,2020-09-18,138034000000.0,0.310819102,1.749517124,0.872803353,2.089138202,20.3111127,7.56307401,14.32400225,0.069047619,5.83047619,114.6326989,-0.061920619,-0.01577221,0.91,0.012903226,94.289047615
비비씨,2020-09-21,164512000000.0,0.4012859,1.65089058,0.685567435,0.498764697,20.51188613,3.660359277,10.43116012,0.054782609,5.23826087,112.1120707,-0.041892063,0.008098142,0.9,-0.031413613,90.75391304499999
비나텍,2020-09-23,160753000000.0,0.307424965,0.928540968,1.474141824,0.299625182,54.90061251,12.83946595,30.87029685,0.043478261,8.930434783,109.9399694,-0.042053471,-0.014442917,0.88,0.03121853,79.78456522
원방테크,2020-09-24,233172000000.0,0.167763252,2.280819709,0.974005774,0.424940624,14.05229857,1.975410753,9.08404781,0.049090909,5.335909091,108.6027329,0.001276411,-0.002418732,0.86,0.050438596,87.65727272500001
피플바이오,2020-10-19,110089000000.0,0.336533563,10.04274336,0.612497752,16.45143259,-79.51589576,117.7398851,-83.07225235,1.15,20.11333333,103.657685,0.045837641,0.202530421,0.89,-0.069204152,98.30229166500001
미코바이오메드,2020-10-22,250741000000.0,-0.123145484,0.907777105,23.54287836,0.143161736,-13.20832375,189.3377254,-20.36014298,0.077272727,11.30727273,107.1039955,0.070727206,0.135258266,0.93,-0.089686099,92.730227275
바이브컴퍼니,2020-10-28,151037000000.0,0.4418516,1.041549327,1.109315798,0.155819732,-259.0943158,13.49295917,739.5639301,0.217391304,11.44869565,115.0256257,0.098437112,0.184730552,0.91,-0.146112601,95.505869565
센코,2020-10-29,101018000000.0,0.370799646,2.92603152,0.571659774,0.349888549,-92.80985882,17.94365133,76.80401445,0.58,15.51636364,115.9757775,0.088005111,0.172188118,0.93,-0.142361111,98.422045455
위드텍,2020-10-30,127295000000.0,0.400737863,2.036122882,0.599582212,0.361770519,21.30518946,4.859933951,16.27406495,0.131363636,11.18909091,116.7980662,0.117908282,0.118964822,0.94,-0.021604938,95.32704545
소룩스,2020-11-06,81581600000.0,0.257830578,0.947906633,1.375767988,0.308076131,33.15959453,9.464439533,24.40262209,0.364761905,11.83285714,122.1052802,0.091995507,0.171606389,0.94,-0.138004246,98.30357143
고바이오랩,2020-11-18,231236000000.0,0.499310517,0.389962318,-1.658691312,7.985365169,-12.84494941,-10.55563754,-75.03497166,0.327391304,12.28,126.5043238,0.112123418,-0.065241955,0.95,0.080381471,97.46347826
티앤엘,2020-11-20,146304000000.0,0.402383871,2.708635453,0.303508876,0.240181662,24.48556658,5.368726181,20.24839263,0.16,9.103809524,125.6490657,0.088556391,-0.033469429,0.96,-0.072892938,96.160238095
제일전기공업,2020-11-26,188870000000.0,0.183294762,1.439944434,0.596179694,0.139375389,20.91993312,4.651992985,16.22131612,0.125454545,10.85181818,125.4839097,0.061918974,-0.014659626,0.98,-0.195488722,97.0275
앱코,2020-12-02,235436000000.0,0.225290078,1.244152343,4.598898726,0.270320294,77.52348675,26.37366749,42.8434122,0.172173913,7.676521739,133.3741177,0.076811884,0.067718807,0.98,-0.044964029,90.47695652
엔에프씨,2020-12-02,116446000000.0,0.351741804,1.000311958,1.647452907,0.366538085,18.61820254,6.078875474,18.71580391,0.112173913,7.663913043,133.3741177,0.076811884,0.067718807,0.98,0.138686131,92.954347825
클리노믹스,2020-12-04,183551000000.0,0.353780131,9.030282584,4.334097471,0.997100122,-43.1112247,49.17663071,-67.07741008,0.202727273,10.805,133.7099498,0.06988706,0.123050331,0.97,-0.332439678,92.693636365
퀀타매트릭스,2020-12-09,372028000000.0,0.442289964,14.79112085,0.133575607,8.552099643,-6.086015251,13.26397091,-27.7194082,0.229565217,11.21434783,135.2231731,0.080957748,0.106701248,0.97,-0.41509434,96.145869565
엔젠바이오,2020-12-10,171018000000.0,0.502413778,1.405574354,2.750988042,0.061467086,-51.60385775,98.87432944,-97.01565044,0.457272727,15.14227273,136.1018171,0.071704459,0.090327111,0.97,-0.470689655,98.32181818000001
인바이오,2020-12-11,58489520000.0,0.378430103,1.368961556,1.197796392,0.112364345,138.8704984,5.011862891,24.50073235,0.535,14.86136364,137.4366389,0.05190427,0.178597212,0.98,-0.135231317,97.75545454499999
티엘비,2020-12-14,186820000000.0,0.11894283,0.966691948,1.811414515,0.221270888,29.96452677,10.19265692,22.39352138,0.14125,12.44125,137.3242714,0.054596897,0.106769342,0.99,-0.223826715,96.292916665
에프앤가이드,2020-12-17,84260645000.0,1.0,1.330284536,0.594208442,0.847088349,34.2869619,2.932209591,25.10047721,0.052727273,7.721363636,136.3440635,0.021609254,0.10887718,1.0,-0.09035409,92.74590909
알체라,2020-12-21,133688000000.0,0.185460894,11.78139899,0.102683801,1.123560497,-39.0203824,38.95284076,-250.2986198,0.475416667,13.19541667,134.7921891,0.02917427,0.105833276,0.96,0.03348554,95.63
프리시젼바이오,2020-12-22,140548000000.0,0.446811676,16.07376436,0.877687272,0.352299814,-699.0285197,25.03750561,-149.5937737,0.847916667,16.77416667,134.3672199,0.055182884,0.080918306,0.95,-0.345238095,98.039375
지놈앤컴퍼니,2020-12-23,527529000000.0,1.0,0.467027919,-1.895095589,9.99911927,-8.941327863,-19.25919324,-55.47847021,0.092608696,12.89304348,133.7376424,0.061537962,0.078663502,0.93,-0.04745167,91.00413043500001
석경에이티,2020-12-23,54550000000.0,0.566940379,0.941763513,0.936495589,0.156905504,156.3846209,17.28690551,91.24853498,0.890869565,13.99956522,133.7376424,0.061537962,0.078663502,0.93,-0.320251177,96.403478265
엔비티,2021-01-21,157984000000.0,1.0,0.407347671,-4.103124294,0.425378678,263.2989722,-22.21758077,62.64715601,0.2,11.25454545,109.816021,-0.016598736,-0.041618942,0.97,0.180467091,97.05863636000001
선진뷰티사이언스,2021-01-27,70329975000.0,0.280966527,1.335277517,1.932082512,0.022134061,30.69245746,4.359923664,21.33778126,0.209565217,10.7473913,109.4826538,-0.073007952,-0.090596438,0.98,-0.036674817,96.55413043499999
모비릭스,2021-01-28,129906000000.0,1.0,7.390839707,0.103464372,0.140185172,31.41962364,7.790511593,23.52118958,0.192272727,10.52090909,109.3621235,-0.049197383,-0.0654261,0.98,0.114832536,97.068636365
씨앤투스성진,2021-01-28,294133000000.0,0.209331806,0.623311551,3.834682617,0.286470628,-475.186519,17.87519016,45.22489999,0.146363636,8.608181818,109.3621235,-0.049197383,-0.0654261,0.98,0.092909535,94.660227275
핑거,2021-01-29,141424000000.0,0.171424048,1.409347081,2.802853812,0.577494592,76.94913094,17.99897833,52.93537662,0.388095238,14.46095238,105.8318534,-0.015924973,-0.061141888,0.97,-0.30862069,96.73119048000001
레인보우로보틱스,2021-02-03,155845000000.0,0.542241839,7.213882619,0.14740454,0.611109494,-68.71006119,47.17613395,-75.26363928,0.278571429,12.71666667,97.88738265,-0.041094479,-0.033289739,0.98,-0.033613445,95.789761905
와이더플래닛,2021-02-03,108213000000.0,0.355060114,1.052888229,4.044140504,0.031250477,-69.78415959,72.42878598,-153.5096623,0.428571429,12.50857143,97.88738265,-0.041094479,-0.033289739,0.98,-0.208171206,92.01785713999999
아이퀘스트,2021-02-05,108460000000.0,0.750510162,3.146957342,0.350745922,0.254782923,40.69863275,9.608096635,49.07439791,0.239047619,10.19952381,98.14838323,-0.045419776,0.023308074,0.98,-0.052805281,95.42976190499999
