종목명,상장유형,공모가,상장일,상장주식수,경쟁률,공모 시가총액,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 후 PER,3개월 후 PER,1개월 후 PBR,3개월 후 PBR,1개월 후 EV/EBITDA,3개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,1년전 대비 시장 회전율,1년 전 대비 시장수익률,1년 전 대비 광의통화 증감률,1년 전 대비 고객예탁금 증감률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 광의통화 증감률,1달 후 고객예탁금 증감률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 광의통화 증감률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
테크윙,신규상장,23000,2011-11-10,4771040,,1.09734E+11,0.280125251,0.148746762,0.523171213,1.173266829,0.678605014,1.810075638,8.197642116,3.296987612,3.518861447,2.559942996,40.65474942,7.846899888,4.105272133,8.49987021,11.16620432,9.613283405,5.841836657,5.02939314,13.42779047,11.74590917,0.095454545,7.399090909,91.78772727,95.46636364,211.7866548,0.056119403,5.561343284,90.21895522,93.69492537,388.2795994,659.2728619,-0.140761353,0.03603411,0.31395429,87.40592513,0.038525278,0.006111972,-0.044603691,255.9465776,0.081633488,0.008270931,0.017692977,3.33,0.234782609,-0.645217391,-0.695652174,-0.712676056,-0.142156863,5,8.699823789,4.551497364,10.75659244,0.11372549,-0.68,-0.725490196
에이티세미콘,신규상장,2400,2011-11-11,46330294,,1.11193E+11,0.306542206,0.215528618,0.236938917,0.241180888,0.241180888,1.858102723,2.539984919,10.82043016,,0.18544852,0.677048984,7.984935173,1.891941892,2.160285464,9.415569392,9.981168966,2.230914814,2.364927365,4.516252008,4.669132599,0.117142857,8.207142857,94.82333333,95.70142857,263.5468426,0.083181818,6.964848485,92.08636364,93.42924242,545.879548,660.2184977,-0.124014884,0.03603411,0.326111845,87.20904871,0.015037594,0.006111972,-0.041151698,255.6149902,0.057170853,0.008270931,0.021370056,3.37,0.179166667,0.25,0.233333333,0.060070671,-0.013333333,4,8.26773496,1.958948167,4.205994338,0.138832998,0.207243461,0.191146881
에디슨EV,신규상장,9500,2011-11-18,3600000,,34200000000,0.630846326,0.451834215,0.264000951,5.597346344,4.514539738,0.235847979,2794.695954,5.018691751,3.630895553,2.220719515,5.966012976,8.736768075,2.306515082,6.830053161,6.759499511,7.559603535,1.784514301,1.995742524,3.324241626,3.949910345,0.123333333,7.166666667,96.71333333,97.03761905,308.8104823,0.049848485,5.184545455,94.79939394,94.71287879,400.8434437,669.5351943,-0.059712524,0.03603411,0.373479327,90.23488274,0.002961697,0.006111972,-0.038649048,254.6354996,0.073644875,0.008270931,0.052824629,3.36,-0.226315789,-0.134736842,-0.376842105,0.118367347,-0.279805353,2,9.104631994,2.403631507,5.158098215,-0.257575758,-0.16969697,-0.402020202
와이지엔터테인먼트,신규상장,34000,2011-11-23,4986157,,1.69529E+11,0.462518953,0.231055927,0.479988081,1.768959513,1.62354711,0.637329369,inf,6.409517482,25.23865588,0.254375876,0.399700605,17.3551427,8.330261645,14.0448143,39.15116016,59.00748519,18.79209024,28.32288959,30.78113812,46.8510927,0.074782609,8.443478261,87.0226087,82.35565217,177.2788484,0.046716418,6.46238806,79.71432836,80.37402985,317.7034447,680.141915,-0.059345557,0.03603411,0.437679875,92.49910047,0.02420029,0.006111972,-0.032374695,253.7912576,0.103243695,0.008270931,0.080534121,3.36,1.255882353,0.7,0.180882353,-0.246414602,-0.305363322,5,39.91682822,19.15960178,31.40080218,-0.019181586,-0.260869565,-0.48657289
이엠넷,신규상장,6400,2011-11-25,5500000,,35200000000,0.999999956,0.256949958,0.28572329,1.704058136,1.704058136,1.167003995,48.82342483,2.107597449,,0.108779516,0.123975791,8.609093355,2.459818481,5.760874735,8.81086898,9.281678773,2.517470476,2.6519918,5.713925064,6.028982862,0.068095238,7.809047619,88.9747619,97.21904762,163.2025316,0.02969697,5.625909091,92.57621212,97.63075758,228.7469017,683.5014023,-0.030672071,0.03603411,0.307356445,92.46057034,0.047565426,0.006111972,0.000187412,252.9297966,0.134688771,0.008270931,0.091788025,3.41,0.0234375,0.078125,0.29375,0.053435115,0.2,4,13.04815712,3.728162385,8.549445253,-0.324742268,-0.288659794,-0.146391753
신진에스엠,신규상장,15000,2011-11-28,4500000,,67500000000,0.265304688,0.194717801,0.214494721,3.413803259,1.93753437,0.345044443,21.30585437,5.898472619,3.943801217,0.812187846,1.102846784,10.92701386,2.343786784,7.494247343,13.95015436,20.76132634,2.992234461,4.45319489,9.545644542,14.21707246,0.070869565,9.893478261,88.98652174,89.4473913,158.2597173,0.032835821,7.326716418,90.00597015,80.9241791,184.3570478,687.1165932,-0.006017505,0.03603411,0.34724373,91.5494059,0.018216959,0.006111972,0.006957587,251.083144,0.111008307,0.008270931,0.115956103,3.44,0.276666667,0.9,0.456666667,0.488250653,-0.233333333,5,9.761465716,2.093782861,6.672841278,0.429104478,1.126865672,0.630597015
에스에프씨,신규상장,14000,2011-11-30,6432621,,90056694000,0.233118706,0.167579075,0.444056337,2.058815456,1.338961443,0.899541264,28.54694895,21.46009438,10.26448184,0.528210529,1.451870866,10.28634743,4.56771776,5.787201854,5.912462855,9.891715845,2.625466598,4.392479105,3.366354975,5.605107011,0.053043478,6.283478261,86.44043478,90.65434783,136.2434679,0.025454545,5.871212121,87.37075758,89.99166667,168.9575415,689.7441639,-0.015650394,0.029538013,0.350362494,91.64099946,0.014955054,0,-0.049590157,248.6916278,0.100424099,0.005527873,0.086118792,3.38,-0.438571429,-0.060714286,-0.1,0.67302799,-0.041825095,1,7.898445346,3.507354709,4.483680854,-0.268837209,0.223255814,0.172093023
비덴트,신규상장,12000,2011-12-01,5250000,,63000000000,0.484132219,0.292709927,0.226118344,2.844475115,1.301481656,0.296010038,36.07401191,6.754914141,2.349984355,0.388299764,0.29201289,11.23439823,2.540303528,8.161845444,7.601635193,8.732778604,1.718869165,1.97464144,5.552674867,6.374453077,0.042727273,6.259090909,88.82954545,80.49727273,105.4085076,0.017727273,4.957424242,88.22818182,84.08484848,132.9486118,693.4106061,-0.020140105,0.037344562,0.3829512,93.68403662,0.007756936,0.001882739,-0.070193036,248.2689176,0.09261983,0.005527873,0.062574029,3.38,-0.325,-0.225,-0.653333333,0.148148148,-0.552688172,2,8.725382625,1.972969074,6.369079882,-0.130901288,-0.002145923,-0.553648069
키네마스터,신규상장,6000,2011-12-02,6625551,,39753306000,0.757481109,0.441981135,0.441254923,6.752690552,6.752691097,0.212387497,1910.913089,3.679036274,,0.50087194,0.53862112,8.430437392,3.719972006,6.989682319,7.278277615,8.81506058,3.211575832,3.889688881,4.487257792,5.761688042,0.093181818,8.506818182,92.78045455,92.90090909,232.2769471,0.053484848,7.456060606,93.95424242,94.16121212,372.9976186,694.6264982,-0.024607661,0.037344562,0.375709756,92.73728443,0.016976702,0.001882739,-0.07340097,246.6770349,0.091585897,0.005527873,0.041165671,3.38,-0.136666667,0.038333333,-0.266666667,0.202702703,-0.293739968,3,8.725502701,3.850171026,5.687419084,-0.165861514,0.003220612,-0.291465378
파인넥스,신규상장,65000,2011-12-05,5995369,,3.89699E+11,0.646778238,0.599489716,0.777970394,1.77825097,1.316228514,0.702829106,21.22142707,29.84573568,8.056462874,5.23053334,34.27381459,9.636933102,7.497248645,7.989920027,6.314348722,10.81222203,4.912376365,8.411588633,5.288721475,9.017854661,0.03,6.627916667,82.44958333,87.84833333,79.63630712,0.02530303,6.019545455,76.99833333,82.43909091,174.7810221,697.0977149,0.001334316,0.037344562,0.382707251,94.3825049,0.031908584,0.001882739,-0.071193632,243.4729513,0.067059428,0.005527873,-0.028221078,3.38,-0.360769231,-0.107692308,-0.372307692,0.395908544,-0.296551724,2,7.383373361,5.744045885,6.17503707,-0.165662651,0.164658635,-0.180722892
씨유메디칼,신규상장,12000,2011-12-15,4780806,,57369672000,0.595469626,0.311607952,0.253276595,7.162581168,4.917424757,0.313786043,36.07822019,2.315078851,3.587994686,0.324267365,1.189726928,11.52594175,2.919251277,9.168036259,27.76109505,22.29486174,7.031235618,5.646766658,22.22699444,17.87907812,0.170454545,8.402272727,82.61545455,89.32090909,342.8707627,0.079090909,5.418636364,85.91787879,88.03939394,476.4578277,710.7373454,-0.012356953,0.037344562,0.283337217,89.82044897,0.050968338,0.001882739,-0.045088181,233.1681542,0.081464963,0.005527873,-0.011087087,3.33,0.883333333,0.5125,0.141666667,-0.196902655,-0.245179063,5,17.67311069,4.476185292,14.20287449,0.22826087,-0.013586957,-0.255434783
서암기계공업,신규상장,3800,2011-12-19,12600000,,47880000000,0.207762034,0.106921026,0.118398756,2.734419379,2.160137988,0.37439209,34.11071227,4.752633431,6.538649202,0.82869841,2.723830607,14.40872757,1.705975421,8.429509677,12.03887106,12.96785481,1.425387359,1.535377879,5.321653987,5.865246611,0.038333333,5.45125,90.86125,95.93458333,99.8517739,0.021818182,4.345909091,92.08045455,95.22212121,149.6119711,715.3912653,-0.014978267,0.037344562,0.318225345,86.09153037,0.079751261,0.001882739,-0.027831174,228.0244835,0.130273654,0.005527873,-0.009232032,3.42,-0.164473684,-0.1,-0.031578947,0.077165354,0.076023392,3,12.89201941,1.526399061,5.820871703,-0.066176471,0.005882353,0.082352941
시큐브,신규상장,4900,2011-12-21,6200000,,30380000000,0.50402454,0.231088197,0.286686918,3.692794937,3.686729392,0.460344963,66.11447826,2.098008412,644.819854,0.431191131,0.109649922,9.853910426,2.824987207,9.289427518,8.576924075,9.170169703,2.458891926,2.628967687,6.94592663,7.505256755,0.14173913,8.56826087,97.69130435,97.8826087,352.7211484,0.074545455,6.14469697,98.04515152,98.34136364,529.2021434,717.1659682,-0.016401208,0.037344562,0.255172458,84.44896983,0.023030521,0.001882739,0.017621503,225.3588048,0.066494887,0.005527873,0.021235615,3.36,-0.129591837,-0.069387755,0.079591837,0.069167644,0.160087719,3,10.19578079,2.922996967,8.472234259,-0.15877712,-0.100591716,0.043392505
나이스디앤비,신규상장,1700,2011-12-22,15400000,,26180000000,1,0.143221755,0.182380194,3.122852697,3.122852697,0.378473758,inf,16.74099109,,0.138502102,0.05437995,13.96399447,2.546756028,10.46816316,20.65849771,20.32993313,3.76770083,3.707777159,14.26849362,14.02215519,0.11,7.005909091,97.44772727,99.07090909,266.2233303,0.062272727,5.63530303,98.51939394,98.80545455,458.4826824,718.2608693,0.001346508,0.037344562,0.1982736,83.78124497,0.02119472,0.001882739,0.022478568,224.1483407,0.052558121,0.005527873,0.035101357,3.36,0.479411765,0.455882353,0.020588235,-0.015904573,-0.298989899,5,23.12273203,4.217128364,16.11603183,-0.106571936,-0.120781528,-0.38365897
디엔에이링크,신규상장,7700,2011-12-26,4115930,,31692661000,0.374977637,0.148870323,0.169161102,1.205271415,0.937708899,0.789269184,7.985208635,2.337502567,5.923851274,0.083166077,0.476279848,36.781024,6.221918539,21.50510016,106.5469037,75.10505822,18.02359161,12.70485439,63.32420841,44.94169665,0.098333333,8.490416667,92.99208333,92.48375,227.961061,0.058181818,6.745,93.35439394,94.43727273,381.7535119,722.8173511,-0.04018974,0.037344562,0.211108515,82.22438591,0.030077587,0.001882739,0.10042359,220.5671592,0.04391966,0.005527873,0.023261366,3.38,1.5,0.753246753,0.211688312,-0.298701299,-0.308888889,5,84.54858763,14.30233223,50.46286717,0.087570621,-0.237288136,-0.472881356
원익머트리얼즈,신규상장,27000,2011-12-28,5800000,,1.566E+11,0.360432018,0.226101192,0.231733828,1.656666787,1.095823539,0.457398207,29.75579373,9.473601221,6.651721763,0.120164986,0.253329034,13.74133938,3.184333178,8.662266391,18.93251204,22.03703686,4.38730349,5.106726912,11.70374601,13.66082881,0.030869565,6.052173913,76.85043478,64.19913043,73.3107484,0.015,5.367575758,64.48318182,54.04469697,97.26747988,724.681945,-0.017355288,0.037344562,0.18848116,81.12353017,0.041577481,0.001882739,0.072443042,219.1312065,0.049149873,0.005527873,-0.015303942,3.39,0.377777778,0.603703704,0.607407407,0.163978495,0.002309469,5,19.59413208,4.540623236,12.12082923,-0.033766234,0.124675325,0.127272727
메지온,신규상장,24000,2012-01-20,8068000,,1.93632E+11,1,0.718453994,0.6621896,4.699669643,4.699669643,0.269546396,inf,41.28430293,,0.321859456,0.350074374,11.77950441,7.800265318,11.01947124,11.4113949,42.92996625,7.556507027,4.883254655,9.530366344,40.4700191,0.072272727,7.151818182,88.855,96.195,188.6042431,0.030454545,5.118787879,85.04257576,88.08984848,268.7807503,741.4404763,-0.082027149,0.041847808,0.185597102,83.77057452,0.054981744,0.00026261,0.0692176,202.6543979,-0.028525685,0.009436141,-0.046180511,3.4,-0.03125,-0.289583333,-0.327083333,-0.266666667,-0.052785924,3,14.60167734,9.669078884,12.51511681,-0.218487395,-0.426890756,-0.457142857
남화토건,신규상장,3000,2012-01-31,11740000,,35220000000,0.131631824,0.028095742,0.049571797,2.858247536,2.858247536,0.223931877,inf,4.839747807,,-0.08830301,-0.70542341,8.51158235,0.421934433,22.59576607,15.88828705,7.901117167,0.787610941,0.624185766,24.43839448,3.478107811,0.082272727,7.182727273,96.73772727,94.10681818,176.9602287,0.035230769,5.363076923,94.30353846,89.43276923,216.7480798,746.43377,-0.040661322,0.047808558,0.071771218,78.91450519,0.055078893,0.003374788,-0.008281171,195.6402205,-0.068289266,0.01141453,-0.112849012,3.38,0.866666667,0.626666667,0.743333333,-0.128571429,0.071721311,5,12.17156276,0.603366239,14.56381551,0.305361305,0.137529138,0.219114219
뉴로스,신규상장,8500,2012-02-15,4191242,,35625557000,0.549317413,0.203525308,0.320316731,1.654776454,1.471066185,1.0088246,7.104081295,1.67110683,9.390280925,0.325334005,0.667027769,5.454278323,1.747096604,4.993887563,8.477757916,8.998338797,2.715567704,1.860505451,8.598355522,8.350222552,0.073636364,8.337272727,88.60318182,97.00909091,167.5260206,0.036769231,6.765846154,90.81323077,96.19061538,256.1258463,758.8827878,0.004319613,0.047808558,0.269223844,67.2862483,0.000836649,0.003374788,-0.079986816,179.6898886,-0.106644852,0.01141453,-0.158369242,3.46,0.294117647,-0.105882353,-0.145882353,-0.309090909,-0.044736842,5,8.020997533,2.569259711,8.18022001,-0.12,-0.392,-0.4192
사람인에이치알,신규상장,5000,2012-02-21,8800000,,44000000000,0.407391956,0.081431367,0.294243766,1.432075069,1.432075069,1.50482159,25.02696823,9.094007795,,0.532803918,2.554802996,21.6773863,6.378435784,13.07357352,74.353435,28.97469723,21.87803474,11.79158216,43.33262728,17.83861296,0.19,12.91454545,95.30863636,97.46090909,415.6283839,0.129692308,10.168,96.79169231,97.40461538,858.3256128,760.661659,-0.016173956,0.047808558,0.299847961,62.86887571,-0.016812139,0.003374788,-0.076739465,172.3241131,-0.173406253,0.01141453,-0.125006726,3.47,2.43,2.35,2.25,-0.023323615,-0.029850746,5,49.85798849,14.6704023,28.55777733,0.491304348,0.456521739,0.413043478
빛샘전자,신규상장,4400,2012-03-21,5000000,,22000000000,0.297702059,0.139331855,0.173497923,5.314615694,4.428212936,0.160453732,19540.31731,5.868302223,10.54297438,0.1306245,0.173007008,5.304549881,0.920328385,4.70272527,10.75607398,9.055053961,1.465801236,1.233992004,6.397412676,5.119052791,0.204347826,8.767826087,93.61478261,98.12434783,536.9983226,0.102089552,7.378208955,94.78402985,97.21029851,874.9833189,785.9762048,0.072118137,0.049372115,0.314310878,59.71486911,-0.068117543,0.005776839,-0.049556041,161.9817358,-0.091304104,0.012043244,-0.078206785,3.63,0.911363636,0.609090909,0.840909091,-0.158145065,0.144067797,5,12.17635314,2.112571974,8.924179165,-0.167326733,-0.299009901,-0.198019802
비아트론,신규상장,15900,2012-05-04,9931870,,1.57917E+11,0.380283201,0.22534499,0.429117556,3.69536602,3.672046071,0.318662301,57.11907412,2.754598327,301.9017782,1.176668552,0.425399998,15.45126191,6.63040775,14.08388566,13.97996974,12.07588784,5.999050449,5.181975477,12.22860479,10.49296327,0.077727273,6.887272727,93.28090909,93.90454545,193.4988634,0.041515152,5.648484848,92.86424242,95.40136364,322.6407351,783.1049444,-0.014808141,0.052457861,0.061558539,50.6693319,-0.080912482,0.003998504,-0.034647062,151.747008,-0.051474935,0.016979489,-0.046752258,3.42,-0.122641509,-0.242138365,-0.172955975,-0.136200717,0.091286307,3,21.08757129,9.049047054,18.70744815,-0.357142857,-0.444700461,-0.394009217
피엔티,신규상장,17000,2012-07-06,3209547,1116.89:1,54562299000,0.199752011,0.145984341,0.36990716,1.459536644,0.700317111,1.230162352,18.63604097,4.487214033,3.604505298,0.613524909,0.810981973,6.128635607,2.267026193,4.695434063,5.954275745,7.768302406,2.202529232,2.873550682,5.432577617,6.822130213,0.070909091,6.376363636,84.43272727,92.55090909,172.8621948,0.043636364,5.340151515,87.02712121,88.94651515,293.9745317,802.7216745,-0.073558648,0.051270377,0.037495903,51.16401201,-0.055509744,0.005736119,0.003654593,182.4877277,0.077653305,0.012414485,0.092883628,3.23,-0.179411765,0.070588235,-0.598235294,0.304659498,-0.624725275,3,6.993854752,2.58707695,6.22889982,-0.280927835,-0.06185567,-0.647938144
디지탈옵틱,신규상장,11500,2012-07-13,5393177,596.87:1,62021535500,0.194531685,0.14543889,0.278552377,1.177507946,1.031137102,1.643386509,12.81151438,3.465709593,15.70026614,1.18373606,2.298840647,11.18137748,3.114599275,5.708651339,11.010839,13.56692662,3.067095375,3.779099658,6.081242834,7.386147975,0.241363636,9.724545455,90.90318182,95.815,547.3850772,0.126060606,6.545454545,91.95560606,95.23969697,861.9688832,802.0121727,-0.04850799,0.051270377,-0.028972679,47.7723413,-0.012223323,0.005736119,0.089628315,186.3854009,0.114676247,0.012414485,0.122259405,2.95,-0.026086957,0.2,0.413043478,0.232142857,0.177536232,3,12.15367118,3.385433995,6.66466868,-0.104,0.104,0.3
네이블,신규상장,9000,2012-07-19,4326601,241.42:1,38939409000,0.504299992,0.185811331,0.302832295,2.691090611,2.6551874,0.556413243,29.37715986,2.486161144,106.3561436,0.14145198,1.307404642,10.55201335,3.195490417,9.159287976,10.28564487,16.01062244,3.114825439,4.848533532,7.729821911,12.69982935,0.184090909,8.835454545,95.90818182,97.29772727,433.3298857,0.112835821,7.675373134,94.23626866,94.38298507,723.6106563,801.1397856,-0.087934716,0.051270377,0.035319705,47.1106038,0.017924292,0.005736119,0.114704967,190.6417639,0.083834712,0.012414485,0.065598887,2.91,-0.032222222,0.505555556,0.683333333,0.555683123,0.118081181,3,10.23545295,3.099625704,7.686248952,-0.002290951,0.552119129,0.735395189
엠씨넥스,신규상장,15000,2012-07-25,5749271,1.7:1,86239065000,0.14079782,0.074809772,0.278556789,1.133136277,0.831628672,2.333147761,3.513349088,4.068724637,7.931193566,0.584140953,1.059913861,7.445168768,2.073902304,4.230531757,5.103223843,5.077707724,1.421537646,1.414429958,4.833179499,4.81868723,0.09,5.370869565,91.60565217,96.50217391,216.3682466,0.075223881,5.778955224,90.64985075,93.33656716,508.2566565,797.2408189,-0.085789772,0.051270377,0.06355774,49.07789486,0.094101865,0.005736119,0.137363176,191.7184603,0.13971235,0.012414485,0.098580587,2.78,-0.333333333,-0.336666667,-0.43,-0.005,-0.140703518,2,5.707962722,1.589991767,5.176650159,-0.130434783,-0.134782609,-0.256521739
우양에이치씨,신규상장,5500,2012-07-26,12090183,,66496006500,0.167911513,0.092823136,0.140294657,0.914988942,0.858278707,3.614328979,1.557828829,1.369228905,17.65520526,0.319354872,0.041959585,9.379300941,1.315865813,3.151603052,9.055288727,8.909907373,1.27040863,1.250012403,7.546297097,7.497516388,0.084545455,7.897272727,94.59545455,98.835,198.6686569,0.035671642,5.508656716,93.56671642,97.40820896,239.6970856,796.76161,-0.096127648,0.051270377,0.017952422,49.59814812,0.086598524,0.005736119,0.127262677,191.8008162,0.104049273,0.012414485,0.062717156,2.81,-0.034545455,-0.129090909,-0.078181818,-0.097928437,0.058455115,3,8.816542885,1.236913864,7.466189221,0.027079304,-0.073500967,-0.01934236
나노스,신규상장,7000,2012-08-02,7316920,438.54:1,51218440000,0.194578461,0.118096126,0.370965419,0.871455226,0.563077784,4.243809049,3.770147285,3.375909636,4.837099183,0.549395669,2.411069079,12.21971342,4.533091113,6.031720183,21.26692513,22.80661202,7.8892938,8.460464391,13.23642453,13.99607704,0.233636364,8.079090909,93.94136364,93.70363636,495.3279366,0.124477612,6.790447761,88.68671642,92.02074627,765.7169731,790.5880999,-0.088521726,0.053669072,-0.024048446,56.58860074,0.089407025,0.005447772,0.075463369,194.0599788,0.100165013,0.008372595,0.042614054,2.79,0.578571429,0.692857143,1.307142857,0.07239819,0.362869198,5,18.59142113,6.896774336,11.91638125,0.037558685,0.112676056,0.516431925
모다,신규상장,7000,2012-09-25,4908000,500.09:1,34356000000,0.238882604,0.1581827,0.515587503,1.953178032,0.790656802,0.633041078,34.21680083,38.75623311,6.763388489,0.286141583,1.11276558,5.263862685,2.713981817,3.396471547,7.632600893,4.978110139,3.935273635,2.566651376,4.812811614,3.099962936,0.229565217,13.16782609,95.85869565,98.67434783,551.0525041,0.109090909,9.107575758,96.53863636,98.00378788,795.7866767,745.5246749,0.114219166,0.051093096,-0.099310331,69.06142471,-0.009006425,0.001186043,-0.061788167,169.244837,-0.074957932,0.007234135,-0.041982455,2.8,0.45,-0.054285714,0.065714286,-0.347783251,0.126888218,5,5.692491503,2.934977479,3.560927878,0.340819022,-0.125495376,-0.014531044
코이즈,신규상장,7500,2012-09-27,6156166,609.99:1,46171245000,0.333915869,0.213784928,0.315344581,1.098944552,1.022006473,1.012563237,8.89585805,4.728197792,34.23221658,0.505740084,0.613564002,9.020975107,2.844715617,6.100919551,9.42890459,15.48029112,2.973353969,4.881625918,7.452734532,11.5445876,0.064545455,7.754090909,94.10772727,96.72545455,149.2209285,0.04469697,6.409242424,90.55287879,94.20606061,300.5049237,744.3122704,0.139406105,0.051093096,-0.00186168,67.82321387,-0.024677304,0.001186043,-0.067633391,167.2719705,-0.050570144,0.007234135,-0.045922065,2.81,-0.017333333,0.613333333,0.6,0.641791045,-0.008264463,3,10.88530996,3.432623511,8.437533101,-0.185635359,0.337016575,0.325966851
아바텍,신규상장,6300,2012-11-06,16000000,551.8:1,1.008E+11,0.268500286,0.131648315,0.126209406,1.67909116,1.520674918,0.270386016,38.32929631,7.342345418,25.4632574,0.038379107,0.08082374,15.60092826,1.968983894,10.89901783,28.47788491,29.15139076,3.594176949,3.679179722,19.4434598,19.91399955,0.084347826,10.71,92.97347826,93.5726087,201.1878461,0.04641791,7.881343284,87.79313433,92.27283582,318.9841111,723.3903149,0.065672235,0.043981811,-0.078175276,53.39493703,-0.057001526,0.004312615,-0.029418222,149.2301568,-0.028925859,0.010265027,0.000930152,2.78,0.825396825,0.833333333,1.063492063,0.004347826,0.125541126,5,29.83987071,3.766072368,20.39500085,-0.045643154,-0.041493776,0.078838174
와이엠씨,신규상장,6000,2012-11-15,9731593,577.18:1,58389558000,0.236906101,0.143373797,0.44037645,2.516312474,1.549616523,1.249691842,11.1519676,10.9393612,6.603509101,,,10.94085877,4.818096541,7.941585929,12.38140517,12.43610947,5.452479252,5.476569735,9.469413257,9.509118773,0.173181818,8.743636364,93.44863636,93.06227273,399.6686969,0.073880597,5.529701493,89.1641791,90.9338806,474.2807448,719.9124391,0.041311746,0.043981811,-0.060973965,51.91189762,-0.004434635,0.004312615,-0.034667339,146.633191,0.041997408,0.010265027,-0.053864694,2.78,0.131666667,0.136666667,0.153333333,0.004418262,0.014662757,4,10.99556306,4.842187024,8.463540185,0.126036484,0.131011609,0.147595357
맥스로텍,신규상장,7000,2012-11-16,5714280,1131.8:1,39999960000,0.218503483,0.155813662,0.325185133,0.989309924,0.976468068,2.293137199,3.324649716,2.142177661,140.7785734,0.546812655,1.313010438,6.890093087,2.240555838,4.378574648,6.191240788,7.392085583,2.01329946,2.403796334,6.69873935,7.461380153,0.094761905,8.32047619,95.22047619,97.1352381,235.3587537,0.05530303,5.907727273,97.02757576,97.40363636,419.9996869,719.8417502,0.065617589,0.043981811,-0.107050007,51.41913366,0.017929978,0.004312615,0.0054938,146.4987136,0.065405081,0.010265027,-0.01450223,2.77,-0.101428571,0.072857143,-0.151428571,0.193958665,-0.209054594,3,8.957121013,2.912722589,8.455313658,-0.308791209,-0.174725275,-0.347252747
디젠스,신규상장,1800,2012-11-22,18250000,710.64:1,32850000000,0.14458272,0.058493893,0.24506518,0.847762309,0.587080166,2.866874501,3.365125635,4.675269044,8.800570751,0.137466507,0.446084883,6.578989531,1.612281254,3.37809456,6.432789764,6.195215142,1.576452782,1.518231514,6.05354473,5.931657404,0.120454545,7.128181818,96.62136364,94.07090909,305.3789746,0.046567164,4.678507463,97.84134328,96.57701493,373.0389849,716.2169205,0.034230457,0.043981811,-0.052246816,48.45081431,-0.03816671,0.004312615,0.042032243,146.1600871,0.063034424,0.010265027,0.080988809,2.82,-0.022222222,-0.058333333,0.066666667,-0.036931818,0.132743363,3,8.698886158,2.131794103,7.216162306,-0.260504202,-0.287815126,-0.193277311
우리로,신규상장,10300,2012-11-27,6742878,194.87:1,69451643400,0.504618677,0.334311194,0.471097438,1.829424412,1.440852348,0.837115638,14.88352447,3.831336109,10.18570708,0.354425002,1.593076781,8.600689574,4.051762825,6.720987623,5.990223062,5.51753688,2.821978738,2.599297489,5.502948481,5.133614235,0.103478261,6.699130435,92.6073913,97.27913043,260.4752728,0.048358209,4.63358209,91.89104478,96.04955224,359.7625606,712.0620149,0.054113231,0.043981811,-0.035635935,47.53068203,-0.003140004,0.004312615,0.063383544,147.1610282,0.080485384,0.010265027,0.068782817,2.84,-0.323300971,-0.376699029,-0.357281553,-0.078909613,0.031152648,2,6.980753868,3.288615264,6.27690161,-0.166267943,-0.232057416,-0.208133971
SBI핀테크솔루션즈,신규상장,3600,2012-12-17,21365400,2.4:1,76915440000,0.480583981,0.235897187,0.480088483,1.092417654,1.092417644,5.609322694,173.2036664,29.79360546,,0.080028743,0.234800412,8.508143723,4.084661812,4.528828471,9.465309892,10.04433634,4.544186266,4.822170195,-1.022641452,-0.714016573,0.109583333,8.462916667,94.84208333,96.59875,266.1019629,0.049692308,5.841692308,95.18815385,95.71107692,324.3340837,688.9817682,-0.042788061,0.03942545,-0.088536733,49.65195576,0.042988383,0.002882837,0.026712659,150.2966406,0.142807119,0.014672452,0.076363362,2.88,0.1125,0.180555556,0.334722222,0.061173533,0.130588235,4,8.80356538,4.226490347,-1.3753556,0.075167785,0.140939597,0.289932886
스킨앤스킨,신규상장,10000,2012-12-27,8074763,12.15:1,80747630000,0.524683006,0.279030385,0.336061472,2.532175101,1.945254219,0.631008594,15.47075655,4.890351527,8.317406384,,,18.89541531,6.350021076,15.91185169,27.20939805,25.02225901,9.144030349,8.409017184,23.35865897,21.51691823,0.049545455,8.992272727,96.08818182,97.79590909,98.99698918,0.023384615,6.481230769,95.35569231,96.59861538,140.0115845,676.8003729,0.004047677,0.03942545,-0.077086691,51.86420521,0.029974801,0.002882837,-0.033732342,152.5788911,0.115103235,0.014672452,-0.020633759,2.85,0.44,0.32,-0.03,-0.083333333,-0.265151515,5,22.10763591,7.429524658,19.06257949,0.230769231,0.128205128,-0.170940171
