종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
케이맥,2011-10-25,89733250000.0,0.479504814,1.630999425,0.736857315,0.621771971,19.89550498,5.709148924,15.86827333,0.066865672,6.693731343,262.022886,0.038117275,-0.028400186,3.53,-0.316489362,94.77
원익테라세미콘,2011-11-01,108620000000.0,0.299868824,1.364142093,0.983243245,3.212473625,42.46930277,15.41497933,30.40252147,0.065522388,6.108358209,254.3196522,0.05461451,-0.027545686,3.48,-0.074918567,80.40074627
씨엔플러스,2011-11-02,47725011500.0,0.204739847,1.374513123,1.041762273,0.445066394,10.53039175,3.084385719,6.877411959,0.067164179,6.775373134,254.4460683,0.057934305,-0.019949712,3.47,-0.159633028,95.28447761
에스엠코어,2011-11-08,56465500000.0,0.148041919,1.741589104,0.868480972,0.688060572,24.57787801,5.211114998,18.02696122,0.054626866,5.177761194,256.1241422,0.027291909,0.013260344,3.39,-0.219101124,77.29731343
씨큐브,2011-11-08,31625000000.0,0.422891739,1.884057529,0.910244249,0.399934277,9.938638041,1.195379346,7.300883455,0.051641791,5.716716418,256.1241422,0.027291909,0.013260344,3.39,0.028368794,97.68776119500001
에이티세미콘,2011-11-11,111193000000.0,0.306542206,0.241180888,1.858102723,0.18544852,9.981168966,2.364927365,4.669132599,0.083181818,6.964848485,255.6149902,0.057170853,0.021370056,3.37,-0.013333333,92.75780302999999
에디슨EV,2011-11-18,34200000000.0,0.630846326,5.597346344,0.235847979,2.220719515,7.559603535,1.995742524,3.949910345,0.049848485,5.184545455,254.6354996,0.073644875,0.052824629,3.36,-0.279805353,94.756136365
와이지엔터테인먼트,2011-11-23,169529000000.0,0.462518953,1.768959513,0.637329369,0.254375876,59.00748519,28.32288959,46.8510927,0.046716418,6.46238806,253.7912576,0.103243695,0.080534121,3.36,-0.305363322,80.044179105
이엠넷,2011-11-25,35200000000.0,0.999999956,1.704058136,1.167003995,0.108779516,9.281678773,2.6519918,6.028982862,0.02969697,5.625909091,252.9297966,0.134688771,0.091788025,3.41,0.2,95.10348485
신진에스엠,2011-11-28,67500000000.0,0.265304688,3.413803259,0.345044443,0.812187846,20.76132634,4.45319489,14.21707246,0.032835821,7.326716418,251.083144,0.111008307,0.115956103,3.44,-0.233333333,85.465074625
에스에프씨,2011-11-30,90056694000.0,0.233118706,2.058815456,0.899541264,0.528210529,9.891715845,4.392479105,5.605107011,0.025454545,5.871212121,248.6916278,0.100424099,0.086118792,3.38,-0.041825095,88.681212125
키네마스터,2011-12-02,39753306000.0,0.757481109,6.752690552,0.212387497,0.50087194,8.81506058,3.889688881,5.761688042,0.053484848,7.456060606,246.6770349,0.091585897,0.041165671,3.38,-0.293739968,94.05772727
파인넥스,2011-12-05,389699000000.0,0.646778238,1.77825097,0.702829106,5.23053334,10.81222203,8.411588633,9.017854661,0.02530303,6.019545455,243.4729513,0.067059428,-0.028221078,3.38,-0.296551724,79.71871211999999
씨유메디칼,2011-12-15,57369672000.0,0.595469626,7.162581168,0.313786043,0.324267365,22.29486174,5.646766658,17.87907812,0.079090909,5.418636364,233.1681542,0.081464963,-0.011087087,3.33,-0.245179063,86.978636365
서암기계공업,2011-12-19,47880000000.0,0.207762034,2.734419379,0.37439209,0.82869841,12.96785481,1.535377879,5.865246611,0.021818182,4.345909091,228.0244835,0.130273654,-0.009232032,3.42,0.076023392,93.65128788
시큐브,2011-12-21,30380000000.0,0.50402454,3.692794937,0.460344963,0.431191131,9.170169703,2.628967687,7.505256755,0.074545455,6.14469697,225.3588048,0.066494887,0.021235615,3.36,0.160087719,98.19325758
나이스디앤비,2011-12-22,26180000000.0,1.0,3.122852697,0.378473758,0.138502102,20.32993313,3.707777159,14.02215519,0.062272727,5.63530303,224.1483407,0.052558121,0.035101357,3.36,-0.298989899,98.662424245
디엔에이링크,2011-12-26,31692661000.0,0.374977637,1.205271415,0.789269184,0.083166077,75.10505822,12.70485439,44.94169665,0.058181818,6.745,220.5671592,0.04391966,0.023261366,3.38,-0.308888889,93.89583333499999
원익머트리얼즈,2011-12-28,156600000000.0,0.360432018,1.656666787,0.457398207,0.120164986,22.03703686,5.106726912,13.66082881,0.015,5.367575758,219.1312065,0.049149873,-0.015303942,3.39,0.002309469,59.263939394999994
메지온,2012-01-20,193632000000.0,1.0,4.699669643,0.269546396,0.321859456,42.92996625,4.883254655,40.4700191,0.030454545,5.118787879,202.6543979,-0.028525685,-0.046180511,3.4,-0.052785924,86.56621212
남화토건,2012-01-31,35220000000.0,0.131631824,2.858247536,0.223931877,-0.08830301,7.901117167,0.624185766,3.478107811,0.035230769,5.363076923,195.6402205,-0.068289266,-0.112849012,3.38,0.071721311,91.868153845
뉴로스,2012-02-15,35625557000.0,0.549317413,1.654776454,1.0088246,0.325334005,8.998338797,1.860505451,8.350222552,0.036769231,6.765846154,179.6898886,-0.106644852,-0.158369242,3.46,-0.044736842,93.50192307500001
사람인에이치알,2012-02-21,44000000000.0,0.407391956,1.432075069,1.50482159,0.532803918,28.97469723,11.79158216,17.83861296,0.129692308,10.168,172.3241131,-0.173406253,-0.125006726,3.47,-0.029850746,97.098153845
빛샘전자,2012-03-21,22000000000.0,0.297702059,5.314615694,0.160453732,0.1306245,9.055053961,1.233992004,5.119052791,0.102089552,7.378208955,161.9817358,-0.091304104,-0.078206785,3.63,0.144067797,95.99716418
비아트론,2012-05-04,157917000000.0,0.380283201,3.69536602,0.318662301,1.176668552,12.07588784,5.181975477,10.49296327,0.041515152,5.648484848,151.747008,-0.051474935,-0.046752258,3.42,0.091286307,94.13280302999999
디지탈옵틱,2012-07-13,62021535500.0,0.194531685,1.177507946,1.643386509,1.18373606,13.56692662,3.779099658,7.386147975,0.126060606,6.545454545,186.3854009,0.114676247,0.122259405,2.95,0.177536232,93.597651515
네이블,2012-07-19,38939409000.0,0.504299992,2.691090611,0.556413243,0.14145198,16.01062244,4.848533532,12.69982935,0.112835821,7.675373134,190.6417639,0.083834712,0.065598887,2.91,0.118081181,94.309626865
엠씨넥스,2012-07-25,86239065000.0,0.14079782,1.133136277,2.333147761,0.584140953,5.077707724,1.414429958,4.81868723,0.075223881,5.778955224,191.7184603,0.13971235,0.098580587,2.78,-0.140703518,91.993208955
우양에이치씨,2012-07-26,66496006500.0,0.167911513,0.914988942,3.614328979,0.319354872,8.909907373,1.250012403,7.497516388,0.035671642,5.508656716,191.8008162,0.104049273,0.062717156,2.81,0.058455115,95.48746269
나노스,2012-08-02,51218440000.0,0.194578461,0.871455226,4.243809049,0.549395669,22.80661202,8.460464391,13.99607704,0.124477612,6.790447761,194.0599788,0.100165013,0.042614054,2.79,0.362869198,90.353731345
모다,2012-09-25,34356000000.0,0.238882604,1.953178032,0.633041078,0.286141583,4.978110139,2.566651376,3.099962936,0.109090909,9.107575758,169.244837,-0.074957932,-0.041982455,2.8,0.126888218,97.27121212
코이즈,2012-09-27,46171245000.0,0.333915869,1.098944552,1.012563237,0.505740084,15.48029112,4.881625918,11.5445876,0.04469697,6.409242424,167.2719705,-0.050570144,-0.045922065,2.81,-0.008264463,92.37946969999999
아바텍,2012-11-06,100800000000.0,0.268500286,1.67909116,0.270386016,0.038379107,29.15139076,3.679179722,19.91399955,0.04641791,7.881343284,149.2301568,-0.028925859,0.000930152,2.78,0.125541126,90.032985075
맥스로텍,2012-11-16,39999960000.0,0.218503483,0.989309924,2.293137199,0.546812655,7.392085583,2.403796334,7.461380153,0.05530303,5.907727273,146.4987136,0.065405081,-0.01450223,2.77,-0.209054594,97.21560606
디젠스,2012-11-22,32850000000.0,0.14458272,0.847762309,2.866874501,0.137466507,6.195215142,1.518231514,5.931657404,0.046567164,4.678507463,146.1600871,0.063034424,0.080988809,2.82,0.132743363,97.209179105
우리로,2012-11-27,69451643400.0,0.504618677,1.829424412,0.837115638,0.354425002,5.51753688,2.599297489,5.133614235,0.048358209,4.63358209,147.1610282,0.080485384,0.068782817,2.84,0.031152648,93.97029850999999
SBI핀테크솔루션즈,2012-12-17,76915440000.0,0.480583981,1.092417654,5.609322694,0.080028743,10.04433634,4.822170195,-0.714016573,0.049692308,5.841692308,150.2966406,0.142807119,0.076363362,2.88,0.130588235,95.449615385
포티스,2013-01-29,19413548700.0,0.266427513,1.076875777,1.450206155,0.604288007,6.388306164,1.603448578,5.931918424,0.067538462,4.881230769,164.7378568,0.124685861,0.040971611,2.75,-0.047318612,97.189384615
아이센스,2013-01-30,170423000000.0,0.377908894,2.519520973,0.391762911,0.380327471,39.74661153,5.078748719,27.2295081,0.022307692,5.274461538,165.3801046,0.121459825,0.073561079,2.78,-0.058064516,75.63115385
우리이앤엘,2013-02-05,156800000000.0,0.141169258,1.483955651,3.139467661,2.067376222,10.23602129,2.713285682,6.049755373,0.03703125,5.510625,165.5075788,0.134836197,0.048668876,2.75,-0.248046875,88.963203125
아이원스,2013-02-07,38250000000.0,0.409423148,0.471443468,1.514802066,-0.099354383,13.32113933,2.67586622,8.715784737,0.06828125,4.83234375,166.0167585,0.143289888,0.092617677,2.72,-0.054441261,92.7296875
지디,2013-02-13,214813000000.0,0.412796042,0.474854985,1.700041117,0.956914848,10.21532102,4.743329957,6.578677709,0.03640625,4.1853125,168.8590449,0.113643969,0.128053737,2.73,-0.14884696,80.91609375
제로투세븐,2013-02-19,95782000000.0,0.508246925,1.226096484,2.509998566,0.202157726,19.79435935,5.593195989,12.4956709,0.02625,4.90015625,170.408947,0.083389156,0.054537996,2.69,-0.071917808,82.801640625
코렌텍,2013-03-05,126139000000.0,0.309551848,1.518137327,-7.070785776,0.613231618,362.5878779,8.698283141,44.09082171,0.038656716,5.248208955,174.1086136,0.009430841,0.022012787,2.63,-0.081585082,88.019776115
윈팩,2013-03-07,56800000000.0,0.20360572,0.171335235,2.790871959,0.121211115,7.513963967,1.09836101,3.485392172,0.037910448,4.209552239,173.5439953,-0.010253094,0.045450587,2.66,-0.194729136,96.83902985
참존글로벌,2013-04-03,32923800000.0,0.358416236,2.000897139,0.730943372,0.27158328,10.54878264,4.148955938,7.215622115,0.035757576,6.812575758,161.9264888,-0.065685712,-0.017190426,2.47,-0.068493151,89.68462121
삼목강업,2013-04-30,26520000000.0,0.148312897,0.914156926,0.683118936,0.053275164,10.38286899,1.24946826,10.13497811,0.141363636,7.275,143.0977569,-0.030929115,-0.004006112,2.49,-0.06010929,97.00257576
레고켐바이오,2013-05-10,89454375000.0,0.67942441,3.555634804,1.064275961,8.434761114,-42.7814918,34.11266897,-34.30738154,0.044090909,6.635151515,141.8326373,-0.025925926,-0.071310711,2.55,0.157575758,90.698939395
엑세스바이오,2013-05-30,117000000000.0,0.587957773,3.079631225,0.34017364,1.17845505,32.66081789,11.21104535,26.76478478,0.04119403,5.552537313,134.6712423,-0.11080137,-0.053231651,2.75,-0.05982906,88.89082089499999
나스미디어,2013-07-17,72568601600.0,1.0,1.821211648,1.078655226,0.083443357,15.58758317,2.306331672,8.848988099,0.036567164,5.38238806,129.1231014,-0.037466317,-0.11465457,2.89,-0.077868852,94.03253731
KG ETS,2013-07-24,136800000000.0,0.20442534,0.542219779,1.171647221,1.095971445,18.35316347,2.320565901,10.16599493,0.074179104,4.901641791,128.5919962,-0.02312362,-0.106193688,2.89,-0.02970297,93.05649254
파이오링크,2013-08-01,53994465000.0,0.664757193,3.774238521,0.500227533,0.119541495,11.7319106,3.727446235,12.1952972,0.069104478,5.583731343,128.2224375,-0.0268962,-0.087975942,2.92,-0.151569507,93.638507465
GH신소재,2013-08-02,21700000000.0,0.164824195,1.066432188,1.144646997,0.109358289,13.31347029,2.199410129,8.274021833,0.078333333,6.563939394,127.8139592,-0.030846745,-0.089765719,2.96,-0.243772242,96.918560605
아미코젠,2013-09-12,103125000000.0,0.495060084,4.186750484,0.480654746,1.226658364,55.42750777,16.03260421,39.12055456,0.019090909,4.411666667,113.7933951,-0.064088523,-0.246839193,2.91,0.305785124,76.86015151500001
지엔씨에너지,2013-10-02,26080002000.0,0.117196202,1.167128866,1.737088261,0.020292976,13.38163625,2.149779762,14.66089142,0.079253731,6.488358209,108.2680388,-0.067177926,-0.057869717,2.82,0.622401848,94.52
엘티씨,2013-10-08,134275000000.0,0.228053322,2.351025675,0.823504692,-0.019587824,14.33895329,5.620518705,9.985860235,0.019850746,4.171044776,106.8537756,-0.036022919,-0.118790899,2.85,-0.01686747,83.09813432499999
파수,2013-10-18,45992231000.0,0.693827533,2.815562744,0.622931062,0.259900811,10.73767028,3.442452346,8.722722524,0.03530303,4.824242424,105.8589455,-0.014438167,-0.141540189,2.82,1.118353345,97.645530305
테스나,2013-10-22,92475000000.0,0.241879442,0.6073022,1.615743789,0.15044223,8.538363212,1.723735649,3.912897795,0.04238806,3.862835821,106.5430576,-0.016582376,-0.088976582,2.83,0.494949495,95.19731343500001
내츄럴엔도텍,2013-10-31,210405000000.0,0.566424548,2.182610243,0.771382004,0.935023554,70.88419555,34.79603675,59.42797661,0.02238806,5.62238806,108.2337131,-0.032379235,-0.075097207,2.82,0.067681895,84.31447761499999
해성옵틱스,2013-11-06,108075000000.0,0.218624449,0.877211634,5.454661689,1.122754711,22.98084578,8.976735065,9.133684057,0.036119403,5.405074627,108.2571582,-0.03064697,-0.072412325,2.88,0.323232323,92.29888059999999
협진,2013-11-08,48600000000.0,0.404760247,3.572339619,0.263523684,0.259605903,8.868868873,1.89106921,6.634582086,0.035454545,4.816363636,108.2281848,-0.00250126,-0.065277369,2.89,0.691078562,97.25083333
램테크놀러지,2013-11-18,26623923300.0,0.184967622,0.73630789,1.62592382,0.377080823,21.80862253,3.435449877,13.22827493,0.024029851,6.52358209,109.5290642,0.031165365,0.009097759,2.94,-0.030165913,91.47126865999999
라이온켐텍,2013-11-19,127043000000.0,0.297530784,1.963044984,0.507933502,0.165013561,18.40483668,7.514433326,13.52796459,0.036268657,7.357164179,109.6076936,0.048209693,-0.038342035,2.95,-0.048417132,82.64432836
큐브엔터,2013-11-21,14000000000.0,0.164505454,1.274441387,1.672569164,0.41027979,971.7510213,3.562719862,23.23685138,0.001492537,0.374029851,109.7012327,0.05480491,-0.069628602,2.98,0.089775561,79.63264706
디엠티,2013-11-26,42750000000.0,0.315059355,3.579352392,0.468613517,0.658623332,4.871785594,1.236775448,2.051756865,0.024477612,5.420149254,110.2800113,0.036608297,0.019687368,2.96,0.060836502,96.99738805999999
엔브이에이치코리아,2013-12-03,129250000000.0,0.124044988,0.935987342,2.185514713,0.368915532,7.156856851,1.525032398,4.218422215,0.016461538,4.960307692,109.4953617,0.042703086,-0.050703406,3.04,0.037735849,87.910923075
현대공업,2013-12-04,75000000000.0,0.135432046,1.335741785,1.126656238,0.706033665,10.50812358,2.834832453,7.489442428,0.03,4.572153846,109.7004101,0.04989334,-0.014725367,3.03,0.034974093,91.62476923
알티캐스트,2013-12-06,154657000000.0,1.0,1.73740143,1.555585743,0.04461626,57.60769011,6.991590463,16.18381003,0.009846154,4.772923077,110.4653312,0.067170959,0.003993085,3.01,-0.150793651,85.030153845
기가레인,2013-12-19,87797671500.0,0.282843808,0.678615316,2.009981439,4.298452825,17.86435073,5.741259749,13.07948101,0.073230769,6.324923077,117.3637295,0.119957866,0.071222801,2.89,0.230425056,95.952153845
인트로메딕,2013-12-19,41713068000.0,0.750399339,0.99117324,21.07677185,0.125541055,226.1404816,164.5305718,62.14142142,0.091384615,6.839538462,117.3637295,0.119957866,0.071222801,2.89,-0.024054983,96.02792307499999
현대이지웰,2013-12-27,43529200000.0,0.678965913,1.043558147,1.097233688,0.011719494,45.1160486,8.429305779,24.14439695,0.051384615,6.778153846,122.8340399,0.089961149,-0.054381934,2.83,-0.126865672,87.97246154000001
솔루에타,2013-12-27,123118000000.0,0.318457316,1.244785306,2.172966929,0.514961482,23.94756437,11.61905067,14.08093417,0.025538462,4.781692308,122.8340399,0.089961149,-0.054381934,2.83,-0.116161616,82.994384615
한국정보인증,2014-02-04,48537000000.0,1.0,1.935510054,0.509862708,0.059320136,29.88357674,3.852364436,14.68513721,0.0975,6.98296875,129.6729909,0.100677752,-0.024109008,2.85,-0.10325477,98.311328125
인터파크,2014-02-06,249712000000.0,0.110202461,1.392175443,2.008007639,4.817821509,90.21789734,1.778617826,8.493874077,0.0153125,4.04296875,129.3896306,0.095691059,0.058840142,2.85,-0.063829787,69.91140625
오이솔루션,2014-02-27,51796100000.0,0.250262902,1.649920436,2.963909362,0.390563197,12.40683311,5.386490519,8.943093764,0.08578125,5.980625,131.1388379,0.037095217,0.07325375,2.85,0.093922652,95.04515624999999
케이사인,2014-04-28,15430200000.0,1.0,3.298808528,0.386347226,0.073995653,3.269992145,0.891568797,0.739182704,0.015454545,2.121969697,122.2897296,-0.007145935,-0.009205171,2.88,0.149882904,72.58732143
나노,2014-05-08,11000000000.0,0.169292395,0.937962549,3.009974836,2.056582471,6.685468536,0.790391751,5.803727617,0.009104478,1.354029851,126.7638125,-0.004845581,-0.00048578,2.85,0.018779343,86.80553030499999
캐스텍코리아,2014-05-27,80425078500.0,0.146217548,1.182058394,1.627017722,0.073621005,10.42422721,1.291656406,7.679599141,0.061492537,5.847313433,131.7653289,0.03514791,-0.008609069,2.83,-0.010025063,90.131268655
우성아이비,2014-06-10,5420000000.0,0.232193824,1.030041617,2.027541258,0.345579975,2.469263808,0.45261625,6.861759106,0.070895522,3.220447761,134.2311278,0.074590718,0.044026212,2.82,0.028017241,91.22261194000001
트루윈,2014-07-11,66528000000.0,0.292145646,0.880699723,2.534205343,1.283640939,7.718378086,4.793881749,5.892614192,0.057121212,5.615757576,148.4184398,-0.001131913,-0.029836808,2.59,0.038509317,90.499848485
콜마비앤에이치,2014-07-23,14000000000.0,0.181995783,1.723127619,0.538353149,0.062923681,7.098809994,1.801752855,4.129685259,0.039552239,2.847014925,151.5714819,0.002077636,0.0102993,2.46,0.342685371,81.638392855
아진엑스텍,2014-07-24,39410000000.0,0.486766743,1.980141857,0.637295603,0.079978749,7.33350685,1.527754023,5.81568231,0.016268657,4.979701493,151.9172274,0.0017689,0.014941045,2.5,0.283372365,95.51455224
윈하이텍,2014-07-25,54782490000.0,0.230568816,1.17671697,0.8410728,0.279025558,7.274057398,2.255359122,5.537906809,0.035,6.928030303,152.1487864,-0.003767014,0.033197394,2.49,0.27388535,84.582575755
창해에탄올,2014-07-30,51254409000.0,0.203975615,0.737467253,2.805451221,0.094353488,4.736553614,1.696251231,14.88930965,0.06358209,5.979402985,152.6190531,0.029622931,-0.007913802,2.51,0.295774648,85.4980597
덕신하우징,2014-08-01,104156000000.0,0.230845659,1.470303936,0.985179969,0.095542328,6.07171799,1.872273639,5.640087294,0.030151515,6.696212121,152.181909,0.032545418,-0.027735301,2.54,0.334459459,85.92462121
파버나인,2014-08-04,51037500000.0,0.114749599,0.539510361,1.155143401,1.582367216,7.246932986,1.74111888,5.712842593,0.019253731,4.89119403,152.8149917,-0.013555066,0.043760311,2.55,-0.041065483,94.68074627
신화콘텍,2014-08-08,67973915100.0,0.238436676,1.761452909,1.43932506,0.686065759,5.523184364,2.470172959,3.829955198,0.020454545,4.387727273,152.5544558,-0.007974423,-0.074713913,2.5,0.203722854,93.36568182
고려시멘트,2014-08-13,14000000000.0,0.183032633,2.274648174,0.920956598,2.035879205,2.237377706,0.487912212,2.582255159,0.011343284,0.855671642,152.35466,-0.007304297,0.00659968,2.52,0.15776699,72.39977612
THQ,2014-08-14,26474800000.0,0.167097794,3.390385372,0.332305999,-0.380746346,13.12838711,1.722320482,5.192938444,0.056865672,6.797761194,151.9769712,-0.029112473,-0.000705744,2.54,-0.187919463,95.27485075
프로스테믹스,2014-09-30,21040000000.0,0.609177109,2.54660948,0.332374684,1.031812034,22.10169506,5.05801291,10.94716113,0.012727273,0.59969697,143.1775615,-0.05277206,0.015369135,2.3,0.13681592,76.943939395
메디아나,2014-10-07,44768836000.0,0.35462388,2.000466132,0.773624004,0.162849573,25.20473597,5.250167078,15.71395589,0.031492537,10.34761194,143.5061276,-0.00266515,0.076133664,2.29,0.866071429,97.64432836
영우디에스피,2014-10-29,23030910000.0,0.14489739,0.956511766,0.971595276,2.181613528,3.11375035,2.081179963,3.691409384,0.052835821,6.201641791,148.0935567,0.057198367,-0.042899758,2.21,0.480063796,97.46432835499999
테라셈,2014-10-30,41899020000.0,0.324200971,1.547540683,0.62711867,0.335754195,8.31146846,3.435060373,5.547246954,0.029701493,7.577910448,148.2023849,0.060445273,0.050854533,2.2,0.334437086,98.53276119
슈피겐코리아,2014-11-05,170950000000.0,0.530534816,5.217481929,0.209354339,0.429902981,60.89499322,18.36867513,42.79945492,0.024626866,8.158208955,149.70024,0.112055084,0.055359707,2.09,0.209833187,82.78761194
테고사이언스,2014-11-06,48060000000.0,0.803299129,22.74271223,0.160946894,-0.008145102,62.75175583,7.360780314,45.16476353,0.049552239,9.003134328,149.8925992,0.135988417,0.101694231,2.08,0.262476895,90.882313435
엑셈,2014-11-07,8400000000.0,0.670425679,3.056931475,0.392577797,0.305194307,3.754129542,0.863998485,0.220901222,0.053484848,2.718939394,150.105689,0.118966475,0.11737861,2.09,0.505454545,90.35238095
디에이테크놀로지,2014-11-19,34608420000.0,0.162075547,1.767264932,1.392438783,0.441375178,14.81488535,3.292633364,10.52318926,0.059850746,5.541641791,156.8977903,0.126211079,0.038324146,2.18,0.458823529,95.75955224
지엘팜텍,2014-11-20,9000000000.0,0.445585215,3.543130209,0.553030486,-0.063537037,58.80439621,2.73468609,29.66653576,0.010447761,1.007164179,157.4903193,0.128109199,-0.008592689,2.16,-0.002183406,77.542537315
텔콘RF제약,2014-11-24,72819000000.0,0.266402956,3.054629141,0.430496331,0.324064679,9.19839213,3.224274151,6.070948302,0.047910448,6.51238806,159.2172068,0.146476482,0.135906894,2.12,-0.190311419,93.387761195
대창스틸,2014-12-05,36415000000.0,0.053356951,0.824811548,1.482980806,-0.09478333,13.72087867,0.516925578,12.94587188,0.042923077,7.174153846,159.602702,0.146283017,0.065909715,2.17,0.157142857,96.50369231
PI첨단소재,2014-12-08,234931000000.0,0.37612362,2.57532257,0.244116319,0.15269809,11.65986083,1.412111055,5.365330222,0.026615385,4.894307692,160.3026116,0.153137468,0.063884887,2.22,0.308823529,82.779846155
알테오젠,2014-12-12,145063000000.0,0.683088125,8.593078283,0.377436237,0.395872845,150.9011262,40.13270296,144.5275261,0.024153846,7.356769231,160.5800395,0.177038245,0.132995219,2.11,-0.009673519,84.06976922999999
비씨월드제약,2014-12-15,91934851100.0,0.50718337,1.828773666,0.636487881,0.191366266,47.33370316,6.089136187,31.0890517,0.038923077,7.281846154,160.0862037,0.178706164,0.063931181,2.12,0.522198732,89.646076925
랩지노믹스,2014-12-16,52354843200.0,0.500728814,1.909414257,0.719798457,0.129850444,107.4363483,10.25006787,46.47815901,0.049230769,8.301384615,160.4400279,0.189553496,-0.014817197,2.13,-0.109375,89.06269231
에이디테크놀로지,2014-12-16,60145425000.0,0.174213054,1.799836033,0.982400462,0.815299776,31.65851071,8.636016112,20.01753692,0.095692308,7.688153846,160.4400279,0.189553496,-0.014817197,2.13,0.621052632,95.99130769000001
녹십자엠에스,2014-12-17,57360000000.0,0.18705636,1.276704399,1.642984119,-0.048389316,99.63138426,13.35229706,62.63438008,0.053230769,8.332923077,160.422618,0.193205268,-0.001792032,2.17,0.165198238,96.924615385
하이로닉,2014-12-17,141511000000.0,0.622196721,6.969042423,0.177901525,0.191793095,103.9725425,40.50930534,85.20837387,0.020769231,6.380461538,160.422618,0.193205268,-0.001792032,2.17,-0.161206897,83.869384615
디티앤씨,2014-12-17,174591000000.0,0.518275954,1.303363804,0.758443061,0.477568081,57.30703963,14.63335397,40.41993138,0.028615385,6.672769231,160.422618,0.193205268,-0.001792032,2.17,-0.066287879,82.883153845
정다운,2014-12-17,5420000000.0,0.191274034,0.702590802,2.562320803,-0.032172589,2.521827704,0.380138484,4.053725677,0.009692308,3.972,160.422618,0.193205268,-0.001792032,2.17,-0.093360996,70.279
아이티센,2014-12-23,32336400000.0,0.196169235,1.032036105,3.754851174,0.120873696,67.16207796,5.548489064,21.35798466,0.033846154,8.592923077,163.0538097,0.197587207,0.080544993,2.16,-0.16344086,88.479076925
아스트,2014-12-24,118905000000.0,0.005602344,0.841567673,2.582961323,0.359512621,-25.18736329,6.022611045,979.0629178,0.071538462,8.166615385,162.9016447,0.195533536,0.139947543,2.15,1.152,84.314692305
오킨스전자,2014-12-24,44020000000.0,0.290893633,1.078764011,1.37480491,0.103490005,83.53485504,5.937236871,13.56956553,0.076923077,8.224,162.9016447,0.195533536,0.139947543,2.15,-0.342783505,85.32307692500001
서전기전,2014-12-24,31521035000.0,0.319634818,1.380526647,0.832838671,0.187227408,12.84458804,4.949604411,10.06975131,0.058153846,6.983384615,162.9016447,0.195533536,0.139947543,2.15,-0.139072848,93.37746153500001
바이오로그디바이스,2014-12-24,10200000000.0,0.206349658,2.136169918,0.660264758,3.812078468,2.036441929,1.583845029,0.989661653,0.006923077,1.793384615,162.9016447,0.195533536,0.139947543,2.15,0.093333333,74.85807692
에이팩트,2014-12-26,26330520000.0,0.173485314,0.611715921,0.883330541,0.021791834,17.71197039,1.018059214,3.046124682,0.095384615,5.753230769,164.1110439,0.200609152,0.154085975,2.16,-0.037383178,96.726153845
휴메딕스,2014-12-26,159293000000.0,0.502340557,5.465869327,0.621834636,1.011587701,52.26508954,32.46910175,54.81025784,0.064307692,7.590461538,164.1110439,0.200609152,0.154085975,2.16,0.531125828,95.219
국일신동,2014-12-29,18853000000.0,0.122131859,1.805071496,0.497723659,0.117483588,12.65559485,0.814365345,10.51383915,0.107384615,7.164461538,164.9902605,0.187122139,0.11052712,2.13,-0.064377682,98.181
바디텍메드,2014-12-29,9200000000.0,0.59399861,5.868224615,0.273945358,0.267085251,2.007877493,0.358822414,-0.048780764,0.007846154,4.050615385,164.9902605,0.187122139,0.11052712,2.13,1.121807466,69.587
포시에스,2015-02-11,56536470900.0,0.756786634,16.91027609,0.048462799,0.064382626,15.59430405,1.979039397,11.49488046,0.05375,5.55,181.929294,0.151111555,0.212695599,2.05,-0.296470588,94.8203125
FSN,2015-03-25,10700000000.0,0.547726712,0.806161301,-7.011505553,0.572907811,1.926147297,1.560672657,1.172955964,0.011492537,4.084477612,202.4360581,0.157606943,0.214000612,1.79,-0.003937008,76.79022388
에이비프로바이오,2015-04-13,154722000000.0,0.303500626,2.963922313,0.787768415,0.615032648,13.66218963,3.017276249,11.07020272,0.025606061,6.086818182,205.6514708,0.087135003,0.10814452,1.73,-0.108882521,83.71143939000001
디알텍,2015-04-20,8866000000.0,0.395009902,1.212656964,1.488472086,0.024867753,10.65634937,1.217787492,9.444574375,0.044242424,7.038333333,203.3549692,0.107049904,0.185876818,1.69,-0.088362069,91.29848485
제노포커스,2015-05-29,74301337000.0,0.412206203,2.399467464,0.753498648,1.558029351,110.4463912,24.93901834,163.1849809,0.062878788,10.3030303,188.3033572,-0.032935521,0.062257069,1.75,-0.142857143,89.47181818499999
픽셀플러스,2015-06-12,244997000000.0,0.291841473,9.671733105,0.104392337,-0.170488385,10.47509977,2.068139578,5.431039047,0.015,6.517272727,179.3429819,-0.059699607,-0.008237008,1.76,-0.37109375,83.32090909499999
러셀,2015-06-16,9500000000.0,0.224926591,3.949987562,0.257907406,-0.314774483,15.12967755,0.964106179,10.12513093,0.013134328,1.496119403,177.5659441,-0.042192898,-0.067825832,1.77,-0.049881235,71.83552239
