종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,1년 전 대비 시장수익률,1년 전 대비 고객예탁금 증감률,상장일 기준 국고3년시장금리,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
KH E&T,2015-10-22,10630000000.0,0.360403235,1.509579647,0.794470437,0.520899614,0.228778431,0.450296841,1.65,6.590805709,1.096266089,2.145494167,-0.033653846,-0.038461538,-0.064903846
엔케이맥스,2015-10-23,171233000000.0,0.652165648,3.753652419,-4.193547202,0.116891155,0.205507611,0.451396573,1.65,-44.49717819,-108.4768647,-55.40161507,-0.03875969,0.61627907,0.548449612
연우,2015-11-02,291126000000.0,0.15613452,1.064332755,0.872666648,0.071920409,0.228602112,0.31821684,1.66,48.70099135,4.871017921,21.91439268,-0.095759234,0.058823529,0.194254446
더블유게임즈,2015-11-04,1110830000000.0,1.0,6.077115319,0.226668288,0.561142884,0.266083813,0.234816944,1.68,37.96619432,25.80704762,35.61924648,-0.1696,-0.4088,-0.4352
유앤아이,2015-11-12,211113000000.0,0.630175745,1.310327389,2.795203243,0.112593667,0.231489954,0.340192384,1.79,110.3374511,18.52031529,65.102799,-0.092402464,0.018480493,-0.084188912
나무가,2015-11-12,108202000000.0,0.070302497,0.984188952,5.998475171,-0.004489762,0.231489954,0.340192384,1.79,52.96635124,4.982497251,22.3733934,0.581818182,0.96969697,0.712121212
아이진,2015-11-16,135000000000.0,1.0,4.723780231,0.438377654,-0.173994711,0.257966896,0.333281499,1.75,-44.77353884,33.99363204,-42.2055642,-0.061068702,0.629770992,0.72519084
케어젠,2015-11-17,1178100000000.0,0.804016811,6.317905698,0.126561482,0.351563207,0.283425581,0.295369992,1.76,83.57705099,20.82983804,68.29153121,-0.14953271,-0.068224299,0.11588785
네오오토,2015-11-18,63000000000.0,0.132175084,1.192491285,1.156253135,-0.089726792,0.271409922,0.307709906,1.75,7.685039278,1.24491358,2.827376951,-0.035,0.02,0.005
엔투텍,2015-11-18,15100000000.0,0.197354508,1.000939522,2.802319645,-0.03427892,0.271409922,0.307709906,1.75,-26.35653232,3.444317925,20.63774095,-0.015,0.005,0.08
매직마이크로,2015-11-19,34221687500.0,0.18410424,1.228908927,0.934235829,-0.08764104,0.26523556,0.341443431,1.74,5.745996342,1.400069223,3.963292865,-0.081443299,-0.056701031,-0.072164948
케이디켐,2015-11-19,64556800000.0,0.244663008,3.056708125,0.333234384,-0.019455902,0.26523556,0.341443431,1.74,9.387286671,1.576284333,8.353659867,0.116,0.104,0.532
캔서롭,2015-11-20,82992800000.0,0.417342735,6.88653493,0.07280287,0.210459844,0.280184468,0.28017298,1.76,361.9600465,10.48668923,113.8771722,-0.195592287,-0.268595041,-0.184573003
하이즈항공,2015-11-25,314031000000.0,0.259113059,0.971729336,1.939819019,0.036092906,0.248252004,0.325141632,1.77,81.19515902,17.39797564,46.46600112,-0.074404762,-0.401785714,-0.455357143
미래테크놀로지,2015-12-01,88550000000.0,0.384252166,9.239416096,0.104853167,0.45976561,0.267272222,0.258501816,1.77,19.33443857,4.894787405,13.38501283,0.018248175,-0.069343066,-0.218978102
엔에스,2015-12-07,39200000000.0,0.217709445,1.242647468,1.371985518,0.618998226,0.260252337,0.292343847,1.79,34.94192702,7.565351184,28.62706378,0.393220339,0.061016949,0.294915254
예스티,2015-12-16,62746154500.0,0.199513976,0.793590709,2.520222484,0.832617986,0.234110269,0.186805803,1.75,116.1790306,5.83520092,24.0325391,0.027777778,0.072222222,-0.055555556
코스맥스엔비티,2015-12-16,216594000000.0,0.195555198,0.648097776,2.674021358,0.196578634,0.234110269,0.186805803,1.75,134.8376909,24.26811912,54.42370016,0.686206897,0.762068966,1.668965517
에치에프알,2015-12-16,16000000000.0,0.21779784,1.571024963,0.873335122,-0.193817811,0.234110269,0.186805803,1.75,-22.28152231,0.44590982,7.940829538,0.039900249,0.072319202,-0.017456359
파크시스템스,2015-12-17,53380395000.0,0.552843347,2.447377286,1.979332359,-0.06092857,0.260964995,0.213591785,1.73,-71.64779444,8.436396529,123.9466094,0.26443418,0.443418014,1.101616628
보광산업,2015-12-17,45960000000.0,0.417730158,0.372117993,1.412848798,-0.252131415,0.260964995,0.213591785,1.73,18.44804835,3.767715072,6.765453257,0.177496038,0.194928685,1.290015848
메가엠디,2015-12-18,61204704000.0,0.630139571,0.95153261,0.50114398,0.049295017,0.271364119,0.240213221,1.69,17.43688463,1.92501167,7.501353544,-0.031578947,0.117105263,-0.032894737
에이치엘비제약,2015-12-21,45651742500.0,0.273770295,1.141748993,3.45243089,0.117353696,0.279453231,0.243187441,1.66,276.7139128,17.50693224,77.91435791,0.179166667,-0.166666667,-0.2825
강스템바이오텍,2015-12-21,82902900000.0,0.75979269,3.502186604,0.612190616,-0.492854098,0.279453231,0.243187441,1.66,-29.16179876,29.06571831,-32.41944626,0.736111111,0.501068376,0.896367521
아진산업,2015-12-22,80699450000.0,0.18039677,0.659310989,4.975850246,0.077371505,0.276426096,0.286393441,1.67,5.555882167,1.239970541,5.863089571,0.19778481,0.223101266,0.363924051
덱스터,2015-12-22,134827000000.0,0.35072832,3.698601821,0.280731766,0.375100284,0.276426096,0.286393441,1.67,67.32129524,19.48356794,44.12106605,0.095486111,-0.272569444,-0.237847222
한국맥널티,2015-12-23,39800000000.0,0.279678683,1.270802585,1.244635807,0.262616334,0.287365566,0.276931771,1.67,11.77351801,6.611371273,29.5902526,0.988679245,0.833962264,0.332075472
휴젤,2015-12-24,492609000000.0,0.703620484,0.962721671,1.278919345,0.383288545,0.281193541,0.339816721,1.66,42.02964679,12.95197078,34.85795648,0.301247772,0.569815805,0.864527629
육일씨엔에쓰,2015-12-24,51137880000.0,0.146973677,0.982053437,2.745773452,-0.235330327,0.281193541,0.339816721,1.66,15.28992407,2.429462344,4.536270599,0.294573643,0.680232558,0.248062016
경남제약헬스케어,2015-12-24,52274000000.0,0.135984133,1.767421049,4.154770888,1.431471153,0.281193541,0.339816721,1.66,28.36514469,21.78101351,23.65434127,0.158088235,0.136029412,-0.194852941
와이아이케이,2015-12-24,21240000000.0,0.232169133,1.314939948,1.875367135,0.40273065,0.281193541,0.339816721,1.66,3.049790851,1.261498703,1.903311292,-0.0125,-0.02,-0.02
에스와이,2015-12-29,31000000000.0,0.07639845,0.73537234,2.657525058,0.293086345,0.287433701,0.225528237,1.66,12.19346152,1.44807147,11.74714853,0.939443535,1.062193126,1.888707038
코디엠,2015-12-29,17830061000.0,0.102378091,0.990342139,4.625461722,0.496230285,0.287433701,0.225528237,1.66,12.09259049,4.950374201,12.69296955,1.549180328,1.0,0.437704918
자안바이오,2016-01-27,44984420000.0,0.258073397,1.43741689,2.769953199,0.302340396,0.116851524,0.224382204,1.6,18.10926222,5.759829308,15.13160882,-0.255102041,0.219387755,-0.193877551
크리스탈신소재,2016-01-28,184868000000.0,0.555970007,8.630596608,0.10514179,0.267649404,0.097007016,0.262693352,1.62,11.68089064,1.822153312,5.668567739,-0.189922481,-0.071059432,0.102067183
유니트론텍,2016-02-02,46349100000.0,0.149686074,2.069371156,1.245625229,0.152325002,0.155996408,0.191190205,1.52,14.54295945,5.671147894,11.16567701,-0.23943662,-0.154929577,0.303822938
아이엠텍,2016-02-03,125908000000.0,0.243906082,1.693494336,0.50002075,0.67049588,0.150073317,0.160029282,1.5,38.53080486,11.13072759,26.10919238,-0.016194332,-0.255060729,-0.344939271
안트로젠,2016-02-15,179122000000.0,0.565783305,9.684903729,0.116137742,1.002992018,0.115710362,0.26321158,1.48,-206.138304,22.5155502,-214.2502698,-0.141943734,-0.227621483,-0.212276215
에이트원,2016-03-02,4000000000.0,0.152951697,2.213209181,0.475482329,0.496426102,0.101397533,0.20192987,1.47,62.23216536,1.499981393,9.243642068,0.012658228,0.015189873,1.126582278
AP위성,2016-03-04,127048000000.0,0.428856366,3.848714511,0.262625292,-0.119405473,0.084508606,0.230484733,1.52,19.99423536,4.877536852,13.24021472,-0.106976744,-0.338604651,-0.122790698
팬젠,2016-03-11,126742000000.0,-0.000123218,0.725460145,1.054689868,0.05863139,0.04531883,0.229039283,1.55,-80.79674961,20.8585038,-167.5019271,-0.183856502,-0.139013453,-0.038116592
동양파일,2016-04-06,200000000000.0,0.415569899,1.149187395,1.157732688,0.099240394,0.01765461,0.137231759,1.46,7.349095609,2.407650752,5.803100542,0.208791209,0.025274725,0.031868132
씨엠에스에듀,2016-04-07,97564120000.0,1.0,1.52429114,0.905786467,0.203685587,0.008068023,0.177486573,1.47,14.86150185,6.981381283,8.435654675,-0.118236473,0.072144289,0.230460922
레이언스,2016-04-11,414775000000.0,0.436032176,1.922115797,0.567525917,0.111181831,0.010483564,0.087166062,1.47,26.40756525,6.371781771,16.45459721,-0.067245119,-0.156182213,-0.186550976
줌인터넷,2016-06-09,9600000000.0,0.088731343,0.425643106,-3.075529315,0.060262219,-0.042476921,0.049452314,1.35,110.7811214,-2.826096482,9.222358897,0.03875969,0.056847545,0.033591731
알엔투테크놀로지,2016-06-22,36707863600.0,0.563841381,4.332954495,0.352833057,0.019646639,-0.067641333,0.019872496,1.36,32.64435649,3.42299209,14.1912573,-0.322285714,-0.331428571,-0.420571429
엔지스테크널러지,2016-07-28,31271800000.0,1.0,1.860711079,0.58768298,0.209552898,-0.115318555,0.182957577,1.2,44.05136994,16.74775788,32.78500469,0.196356275,-0.082995951,-0.317813765
팍스넷,2016-08-01,57603109200.0,1.0,4.590654551,0.232973046,0.104556631,-0.056271205,0.224416681,1.21,38.28317188,5.745643971,21.7079257,-0.547410359,-0.427091633,-0.287649402
에코마케팅,2016-08-08,284500000000.0,1.0,2.907198779,0.50528737,0.20631478,-0.078364316,0.120040463,1.25,41.57881062,15.14647516,35.44753121,-0.387605042,-0.549369748,-0.581932773
헝셩그룹,2016-08-18,288000000000.0,0.281313983,1.866352017,0.653475319,0.074653264,0.001571878,0.093860612,1.23,7.653260362,2.0676605,5.388924562,0.223048327,0.200743494,-0.016728625
자이글,2016-09-06,148840000000.0,0.706417262,3.128504468,0.199258641,0.575576874,0.070166808,0.055756144,1.3,12.940788,3.649623703,8.128890753,-0.139534884,-0.286821705,-0.385271318
나무기술,2016-09-07,14220000000.0,0.204700661,1.441406533,3.205646003,-0.021449131,0.072888409,0.051967979,1.28,22.01402784,5.047242654,30.37908792,0.0,0.0,-0.025125628
모비스,2016-09-08,12804000000.0,0.378127919,2.856093204,0.927513682,0.739002916,0.091206794,0.099670298,1.29,13.8438801,2.79143005,10.07408193,0.0,0.0,-0.025062657
유니테크노,2016-09-20,61426728000.0,0.221340419,1.34338599,1.082246654,0.693607355,0.008722362,0.046911825,1.34,8.48827605,2.751383677,10.81111308,-0.030701754,0.021929825,-0.206140351
예선테크,2016-09-29,10420000000.0,0.289268028,1.729703348,1.044470754,0.38957123,-0.028006445,0.148549157,1.3,7.357487484,0.829191658,6.114502962,-0.002493766,-0.007481297,-0.017456359
미투온,2016-10-10,113852000000.0,0.716969336,4.525527613,0.202745229,0.998591191,-0.014785842,0.0970862,1.34,26.16684166,8.606487747,20.23787137,0.453318335,1.812148481,0.826771654
수산아이앤티,2016-10-11,77636500000.0,1.0,33.9642613,0.031959184,0.015048613,-0.014785842,0.0970862,1.37,23.49602329,2.277444983,12.61337692,-0.389966555,-0.347826087,-0.359866221
앤디포스,2016-10-12,218500000000.0,0.408506351,2.942187481,0.428060984,0.238831303,-0.029793747,0.142926057,1.35,16.75730633,9.427246938,12.49461258,-0.153594771,-0.055555556,-0.215686275
잉글우드랩,2016-10-14,104197000000.0,0.240472748,2.735798676,0.733765508,0.529430319,-0.013110686,0.070107847,1.32,22.93294393,4.756267428,20.10425922,0.904109589,0.452054795,0.128767123
에이치시티,2016-10-17,77858878000.0,0.442598549,1.153427672,0.881911156,0.06491098,-0.031654761,0.089281549,1.35,16.39972196,4.28374946,11.30640827,-0.227920228,-0.190883191,-0.225071225
인텔리안테크,2016-10-18,136137000000.0,0.499357227,2.765293687,0.898305673,-0.000933899,-0.031654761,0.089281549,1.35,22.78510173,4.12492827,18.57527424,0.049853372,0.049853372,-0.149560117
골든센츄리,2016-10-19,104300000000.0,0.322803183,5.194043265,0.145299291,0.319929532,-0.025793158,0.085453924,1.35,8.199708008,2.020442462,5.082386739,0.397116645,0.609436435,0.117955439
GRT,2016-10-25,336875000000.0,0.345545039,2.200302781,0.568340591,0.072353982,0.009707172,0.074867033,1.4,12.49582557,2.592655307,7.937072847,-0.342307692,-0.343846154,-0.39
에이치엘사이언스,2016-10-28,138838000000.0,0.728674912,3.431244581,0.197118039,0.37854466,-0.009761654,0.032369002,1.44,55.59960079,13.52096052,60.41352767,-0.405759162,-0.287958115,-0.392670157
코스메카코리아,2016-10-28,288360000000.0,0.220281394,0.982845528,2.056586621,0.451289523,-0.009761654,0.032369002,1.44,66.38916163,14.59639939,39.18736472,-0.1936,-0.048,0.0544
인크로스,2016-10-31,126379000000.0,0.353830131,1.407431839,1.474936973,-0.490699062,-0.003539927,0.041287866,1.44,-605.0154782,6.499352725,21.61011566,-0.22257384,-0.166666667,0.244725738
세화피앤씨,2016-11-02,10630000000.0,0.426982847,1.217092949,0.700481452,0.096132491,0.00176468,0.046179969,1.44,21.37761438,0.875529152,7.83813015,0.0,0.0,0.07518797
얼라인드,2016-11-03,90823962000.0,0.64839436,21.8639641,0.1312992,0.758576612,-0.001348717,0.038738397,1.43,-290.9548945,12.54253524,-610.2607705,-0.259953162,-0.31147541,-0.318501171
오가닉티코스메틱,2016-11-04,227700000000.0,0.479562622,2.684755547,0.293339177,0.292804423,-0.000437203,0.102529803,1.43,9.466818114,3.522748244,7.774859438,-0.137870855,-0.232984293,-0.326352531
클리오,2016-11-09,691802000000.0,0.620040557,0.998732083,1.318175649,1.519859982,0.006043106,0.046917309,1.4,35.09243863,23.44134387,25.27247347,-0.142663043,-0.114130435,0.11548913
핸디소프트,2016-11-24,41770450400.0,0.273784176,2.204862897,0.671226883,-0.059584856,-0.058122292,0.064993993,1.81,13.47548108,2.3787231,11.98301703,0.069252078,0.065096953,-0.012465374
에이치엔티,2016-11-28,67011000000.0,0.109584319,0.945335351,1.950983209,0.159622583,-0.07784388,0.085131083,1.76,45.72813094,2.296722874,12.27517128,-0.190521327,-0.065402844,-0.073933649
뉴파워프라즈마,2016-11-30,138309000000.0,0.489783052,2.240430685,0.515634266,0.410889665,-0.070033993,0.089337828,1.71,15.95507946,2.463079431,12.86662768,0.357142857,0.348214286,0.586309524
엘앤케이바이오,2016-11-30,148895000000.0,0.664794454,2.169532882,0.678535928,1.398901234,-0.070033993,0.089337828,1.71,18.75121986,3.074114978,17.99743363,-0.168067227,-0.380672269,-0.441176471
퓨쳐켐,2016-12-01,84332085000.0,-0.20994028,4.714670701,-1.922473382,1.058786279,-0.094761182,0.086187225,1.73,-2.53267851,-3.630478736,-34.93313427,-0.146606335,-0.180090498,-0.151131222
오션브릿지,2016-12-01,56909952000.0,0.234379425,2.446132569,0.586132888,0.480477363,-0.094761182,0.086187225,1.73,16.52523097,6.815051897,12.57483194,0.626865672,0.611940299,0.955223881
자비스,2016-12-02,9000000000.0,0.380068563,1.735894928,1.019383866,0.022097432,-0.122059335,0.048657849,1.75,18.07440479,1.273121804,8.490597393,0.0,0.005025126,0.012562814
신라젠,2016-12-06,924248000000.0,1.0,2.107999263,0.760248324,1.779643793,-0.109293203,0.006635575,1.74,-14.17580462,9.107603127,-36.5786385,0.015564202,-0.108949416,0.108949416
애니젠,2016-12-07,85226958000.0,0.133232468,1.30364862,2.390463325,0.012363128,-0.0895162,0.090990607,1.74,-23.17932246,19.26662419,-169.0207021,0.099206349,-0.035714286,0.071428571
유니온커뮤니티,2016-12-07,73395035000.0,0.370742258,1.457056166,1.891484583,0.335051892,-0.0895162,0.090990607,1.74,21.89748265,4.212479865,20.55842485,0.091317365,0.056886228,0.172155689
코썬바이오,2016-12-09,152180000000.0,0.537390241,4.867769287,0.231447184,0.144800303,-0.096885917,0.104381666,1.74,13.86468147,4.226416956,9.289797695,0.290766208,0.257367387,0.251473477
마이크로프랜드,2016-12-12,77681971800.0,0.199272662,2.801891475,0.54336598,-0.31590513,-0.048341189,0.077181645,1.73,27.95051225,2.770698054,11.98266286,0.81512605,0.559663866,0.831932773
퓨전,2016-12-21,34845000000.0,0.4271379,1.443242827,4.997072286,0.118892835,-0.08871607,0.038269487,1.69,21.68880894,21.68192685,12.12234029,-0.257575758,-0.164141414,-0.146464646
한국비엔씨,2016-12-28,13660000000.0,0.625701362,4.561554311,0.273714535,0.676917576,-0.090483859,0.04908007,1.64,9.495825185,1.054141248,4.167770745,-0.015228426,0.0,0.002538071
서플러스글로벌,2017-01-25,147952000000.0,0.244513879,1.893648686,1.018768688,0.661661355,-0.090515534,-0.024070072,1.65,13.67920664,3.196772181,10.7478515,0.00140056,-0.106442577,0.135854342
피씨엘,2017-02-23,71369312000.0,0.421105908,3.299575845,0.318471756,0.703803414,-0.040977098,-0.023123936,1.68,-43.83615099,16.38065497,-59.57487658,-0.076419214,-0.284934498,-0.469432314
모바일어플라이언스,2017-02-24,52500000000.0,0.144432532,1.171292067,3.252556144,0.017119913,-0.048215783,-0.001626815,1.67,53.41845349,11.17746563,24.97352218,1.132107023,0.931438127,0.52173913
에프엔에스테크,2017-02-27,81915414000.0,0.138609252,1.377742908,1.380594422,0.789167789,-0.050038503,-0.005424455,1.66,36.54695828,6.761924925,25.92336289,-0.260744986,-0.255014327,-0.329512894
신신제약,2017-02-28,68267250000.0,0.373469872,1.388814682,1.16531008,0.105460666,-0.050038503,-0.005424455,1.67,31.31170986,4.311526639,21.22760578,0.20074813,0.088528678,-0.104738155
에스디생명공학,2017-03-02,264773000000.0,0.590474039,2.78682361,0.386413639,6.69789146,-0.074307286,0.053729236,1.71,14.7204022,8.852078244,9.414068837,-0.168032787,0.045081967,-0.110655738
아스타,2017-03-20,75220184000.0,-0.04703234,20.22448846,0.281871668,0.421086511,-0.107982504,0.003384931,1.67,-61.56854226,22.32562312,-53.90374717,-0.297619048,-0.178571429,-0.349206349
코미코,2017-03-23,104975000000.0,0.436969121,1.415667178,1.660850642,0.191828752,-0.104034001,0.006562733,1.67,24.25886199,5.710124183,9.869041407,-0.097674419,0.025581395,0.081395349
서진시스템,2017-03-27,141055000000.0,0.420406557,0.605121244,3.330057956,0.581525195,-0.104039813,0.074571431,1.65,11.54901467,6.246144902,10.13051499,0.088353414,0.00669344,0.09103079
이엘피,2017-04-06,96790000000.0,0.509549362,3.370699711,0.422792024,0.922611268,-0.129648574,0.037529199,1.68,10.08469823,4.174444484,9.123978561,0.042410714,0.214285714,0.104910714
유에스티,2017-04-06,5210000000.0,0.140253273,2.014292702,0.420606004,0.085803384,-0.129648574,0.037529199,1.68,1.572212704,0.170404878,2.124751232,0.012254902,0.066176471,0.024509804
와이엠티,2017-04-27,75654600000.0,0.413613107,1.800170654,0.986946431,0.088864866,-0.132162054,-0.069109358,1.67,17.32716782,2.992635692,9.405559626,0.057971014,0.507246377,0.32689211
소프트캠프,2017-04-27,6420000000.0,0.516890823,1.307634529,1.708148956,-0.119451932,-0.132162054,-0.069109358,1.67,-1.697376728,1.348912962,-5.286845212,-0.005050505,0.065656566,0.012626263
하나머티리얼즈,2017-04-28,113517000000.0,0.290398404,0.852238367,0.743426001,0.162535286,-0.12493926,-0.049343971,1.68,16.70761053,3.616178829,10.06975454,0.103448276,0.539184953,0.818181818
포인트엔지니어링,2017-05-02,14000000000.0,0.25631862,1.232920029,0.826357042,0.408596666,-0.102843815,-0.063112771,1.69,4.39767691,0.521726483,3.545869785,-0.002525253,0.012626263,0.01010101
필옵틱스,2017-06-01,277210000000.0,0.155241748,1.069483574,2.71048506,2.007504843,-0.102552748,0.120977002,1.65,21.37376046,10.38117494,18.35285707,-0.041071429,-0.266071429,-0.296428571
이랜시스,2017-06-01,8630000000.0,0.164901512,1.739353574,0.560661166,0.203021137,-0.102552748,0.120977002,1.65,3.171845986,0.72053635,3.086159114,0.025125628,0.020100503,0.010050251
삼양옵틱스,2017-06-02,167000000000.0,0.512788133,3.398610661,0.256228791,0.09724312,-0.106567782,0.048463945,1.63,10.52228884,4.948680854,7.276071383,-0.032738095,0.098214286,0.06547619
보라티알,2017-06-08,96535481900.0,0.421571377,2.505702829,0.755755802,4.507874925,-0.086080768,0.05322607,1.64,16.04258829,7.701144851,13.97357075,-0.025568182,-0.207386364,-0.238636364
나인테크,2017-06-22,8040000000.0,0.186538925,1.381788031,2.456274047,0.093266754,-0.06620361,0.02803172,1.7,14.58164803,0.980319638,6.980177497,0.025575448,0.025575448,0.010230179
덴티스,2017-06-26,8520000000.0,0.469837622,1.8037578,1.804958058,0.232061661,-0.001776995,0.006214095,1.69,2.045096664,0.412167755,5.098686376,0.030612245,0.025510204,0.010204082
하림지주,2017-06-30,1463860000000.0,0.212340401,0.70441718,5.880904351,0.211891413,-0.038557822,0.01279817,1.7,7.705362754,1.666651425,6.800519014,-0.062992126,-0.173228346,-0.115485564
아우딘퓨쳐스,2017-07-12,154055000000.0,0.431326363,2.27024407,0.387896371,1.262233913,-0.049385187,0.050110951,1.76,15.1336625,5.949170006,13.13915632,-0.150214592,-0.238197425,-0.506437768
브이원텍,2017-07-13,130380000000.0,0.492475219,3.657196542,0.318156246,1.071412165,-0.047562798,0.104059262,1.75,17.52941364,5.76410836,13.77622335,0.227513228,0.380952381,1.153439153
힘스,2017-07-20,99360000000.0,0.319501084,1.479684933,1.173986581,1.047050829,-0.050522673,0.063532345,1.74,33.11276182,7.352265921,21.65169353,-0.175757576,-0.374242424,-0.284848485
이즈미디어,2017-07-26,52838250000.0,0.357428454,1.468825373,1.709411103,0.128998775,-0.052509215,0.078771701,1.73,15.82531177,3.162020097,13.89016192,-0.137820513,-0.277777778,-0.33974359
셀트리온헬스케어,2017-07-28,5604210000000.0,0.290217971,1.704740536,2.063952513,0.883105349,-0.053837847,0.097134253,1.72,55.94480991,10.59952782,39.54358163,-0.039761431,0.208747515,1.427435388
디앤씨미디어,2017-08-01,80684460000.0,1.0,3.407384504,0.423043478,0.315213534,-0.049280964,0.026007014,1.73,36.56527788,16.27069552,28.16216031,-0.269230769,-0.192307692,-0.505494505
지니언스,2017-08-02,65541150000.0,0.553500233,4.521805174,0.355884191,0.332344591,-0.045455842,0.008091114,1.73,22.63276814,3.739945321,14.69428908,-0.052631579,-0.082236842,0.006578947
데이타솔루션,2017-08-03,50683314000.0,0.134382053,1.481609139,1.236421823,0.874143986,-0.053485508,0.056877616,1.74,28.56234246,4.923906285,15.99136892,-0.054577465,-0.158450704,-0.125880282
모트렉스,2017-08-04,204373000000.0,0.212221346,1.391024234,1.200372289,0.425300138,-0.064816794,0.073075401,1.74,8.778064689,2.881514995,7.936758566,-0.071856287,-0.043413174,0.070359281
와이즈버즈,2017-08-07,15020000000.0,0.124717833,1.85140818,1.147394761,0.212345659,-0.046430778,0.057508856,1.77,7.423794894,1.241184245,3.412380623,0.005,0.01,0.01
컬러레이,2017-08-10,205200000000.0,0.684503441,3.734140936,0.249408648,0.449239302,-0.070109971,0.062401349,1.82,10.99175648,5.103131321,8.359974691,-0.248148148,-0.14691358,-0.190123457
알에스오토메이션,2017-08-11,54618840000.0,0.156520653,1.130980473,2.227965268,0.104481858,-0.06727994,0.058717381,1.8,46.96788645,7.043699504,33.88011998,-0.2,-0.070967742,0.483870968
이더블유케이,2017-08-22,32933000000.0,0.281014948,1.051687918,2.922384615,0.665496927,-0.016784131,0.096548077,1.8,24.41687438,7.678101571,18.05329672,-0.464435146,-0.436820084,-0.544769874
덕우전자,2017-08-28,125706000000.0,0.271329339,1.094353264,0.546863686,-0.12177877,-0.040386226,0.081078321,1.76,11.96585114,3.220155058,6.709023244,-0.126182965,0.460567823,-0.03785489
케이피에스,2017-09-06,59780000000.0,0.34793515,1.161652578,3.328707949,1.050896769,-0.055472131,0.091626454,1.78,23.39406083,9.565158043,18.29668288,-0.192857143,-0.021428571,-0.110714286
펄어비스,2017-09-14,1242830000000.0,1.0,4.686712411,0.294653968,3.272675646,-0.046625767,0.07772097,1.74,23.46306373,15.19268111,18.56110591,0.086956522,1.072800809,1.425682508
샘코,2017-09-15,85317441000.0,0.199562325,1.594541616,0.809153485,0.046948136,-0.046625767,0.07772097,1.74,38.89361724,3.94786079,20.85979418,-0.247804878,-0.170731707,-0.232195122
앱클론,2017-09-18,68000000000.0,0.569068977,8.965729351,0.336488892,0.601755379,-0.025100356,0.059545479,1.74,-110.730111,14.75907192,-128.5854167,0.042307692,1.123076923,1.557692308
선익시스템,2017-09-20,222000000000.0,0.263590085,1.658953029,0.901032774,3.97908888,-0.04585551,0.049734135,1.78,7.559706114,4.027918689,7.323287371,-0.2,-0.193277311,-0.31092437
유티아이,2017-09-27,133304000000.0,0.4559491,0.909223889,1.647607448,1.548112262,-0.054826378,0.015212712,1.89,7.739737729,5.406517704,6.327308722,0.26541555,0.026809651,0.158176944
신흥에스이씨,2017-09-27,104827000000.0,0.154837868,0.89686413,1.171035562,0.30546228,-0.054826378,0.015212712,1.89,30.50820446,2.976896428,11.96494728,-0.047961631,0.115107914,0.827338129
휴온스블러썸,2017-09-28,40170558000.0,0.2605378,2.183801902,0.457253908,0.32355434,-0.049274856,0.08400108,1.89,10.76602058,3.887667334,7.880701335,0.013282732,0.165085389,0.218216319
야스,2017-09-29,303855000000.0,0.304571987,2.029350981,0.648562124,1.5939579,-0.051998318,0.064294033,1.89,18.90423083,5.021210882,12.85828112,0.22513089,0.426701571,0.235602094
인산가,2017-09-29,4420000000.0,0.601307189,1.516686192,1.384047006,0.19421087,-0.051998318,0.064294033,1.89,3.499095258,0.458999409,3.43740953,0.067307692,0.052884615,0.314903846
상신전자,2017-10-16,52149300000.0,0.182456715,1.519932754,1.265698257,0.074825526,0.009595139,0.131329253,1.93,16.5512364,4.78686789,12.82271416,0.334090909,0.131818182,-0.086363636
세원,2017-10-20,20708100000.0,0.210583484,1.458940371,1.020733582,0.062268998,0.01886591,0.137618594,2.09,15.28102514,2.199178092,6.92597855,-0.151569507,-0.280717489,0.34529148
영화테크,2017-10-26,66813625000.0,0.202101218,1.911352442,0.595868788,0.348894354,0.010841686,0.096129115,2.18,31.09168387,5.585202283,19.85250244,-0.270769231,-0.404615385,-0.538461538
비디아이,2017-11-09,52805000000.0,0.107916297,1.109416526,3.253950691,0.078869983,0.088505019,0.036088798,2.15,22.64273125,5.187761067,15.63777672,-0.330383481,-0.395280236,0.032448378
대원,2017-12-01,165750000000.0,0.114912084,1.894673076,0.878665039,0.068055707,0.171625831,0.126451671,2.08,3.884614282,0.675743682,5.403686765,-0.195488722,-0.011278195,-0.030075188
체리부로,2017-12-04,131000000000.0,0.167528177,0.563327116,2.93761217,0.246832092,0.194978951,0.073260716,2.08,6.9199538,1.881124765,6.680261403,-0.145728643,-0.110552764,-0.087939698
에스트래픽,2017-12-05,114506000000.0,0.215977546,1.631748677,1.792657832,0.440001278,0.2191021,0.106987077,2.11,23.45669566,10.33013305,17.20460021,0.073333333,-0.176666667,0.363333333
메카로,2017-12-06,324543000000.0,0.243597365,2.176073625,0.951957717,0.367678696,0.210613228,0.199126003,2.08,129.4145248,15.93059053,68.86013267,0.127272727,-0.114285714,-0.071428571
씨티케이,2017-12-07,556718000000.0,0.28674134,1.737902022,1.051461876,1.193269913,0.211954643,0.176679276,2.09,18.3564461,11.79412945,15.40546921,-0.017730496,-0.210401891,-0.119385343
레이크머티리얼즈,2017-12-12,9680000000.0,0.263476137,0.940873947,2.146758128,0.178232041,0.195181402,0.134078368,2.08,-2.160749811,0.611522456,8.484114408,0.007672634,0.007672634,0.035805627
