종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1년 전 대비 시장수익률,1년 전 대비 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
코오롱생명과학,2009-04-07,80370000000.0,0.265038949,1.521216174,1.267153798,0.222942325,10.59105102,3.309630853,8.426985907,-0.441706161,-0.002811353,3.94,1.85106383,1.544680851,0.953191489
뷰웍스,2009-04-10,54431190000.0,0.588840251,6.590178012,0.116097743,0.272505653,8.81224738,2.705097763,7.694457127,-0.420971992,-0.051091301,3.88,1.011111111,0.411111111,0.588888889
에스앤에스텍,2009-04-14,43663920000.0,0.274725086,1.772446461,0.931423585,0.347533593,11.32482898,1.45712663,4.38134166,-0.392742929,0.049892352,3.78,0.425,0.1575,0.3875
에이테크솔루션,2009-04-17,54000000000.0,0.142112329,0.850896063,2.723670268,0.144141689,6.829341583,2.583655289,4.703348548,-0.384881546,0.102989808,3.72,0.783333333,0.524074074,2.037037037
엔에스브이,2009-04-17,36335000000.0,0.290371619,1.294780977,1.410723841,0.071950449,14.4147611,3.301923485,6.625795451,-0.384881546,0.102989808,3.72,0.641860465,0.776744186,0.813953488
에스티오,2009-04-17,24994005000.0,0.691725208,1.922324119,1.078552964,0.320880798,4.881882835,1.23393482,2.705915664,-0.384881546,0.102989808,3.72,0.196,-0.114,-0.198
티플랙스,2009-04-23,17259000000.0,0.125885787,2.281101154,1.148893064,0.091977896,4.839918687,0.843012666,2.95145775,-0.371073339,0.065711597,3.7,0.8,0.736666667,0.461666667
네프로아이티,2009-04-24,15300000000.0,0.728706229,0.989672305,1.743850415,1.162867139,9.673509568,1.22990502,1.477820513,-0.364370598,0.077248762,3.57,1.822222222,1.555555556,0.031111111
우림피티에스,2009-04-28,86873000000.0,0.317355838,1.305985611,0.634813301,0.711707734,7.918851484,3.052446507,5.457431031,-0.349536751,0.122119201,3.5,0.75,0.35,-0.003
신텍,2009-04-30,68127712500.0,0.188360142,1.070210473,2.347741573,0.659928885,16.83844596,3.053664339,5.343767928,-0.363219066,0.179681192,3.59,1.928,1.056,1.048
흥국,2009-05-12,22377600000.0,0.142157743,1.637208376,0.497206227,0.043209444,8.31326926,1.271167883,4.266955632,-0.244960125,0.371856036,3.83,0.638095238,0.50952381,-0.045238095
SDN,2009-05-19,100000000000.0,0.169879253,1.133604482,3.241686975,0.687487794,24.13990718,6.45438704,15.23779064,-0.258714472,0.362855633,3.86,0.21,0.115,0.18
한국정밀기계,2009-05-19,168080000000.0,0.299962662,1.112001866,2.111226469,0.74256552,7.285187841,3.046825234,5.20645193,-0.258714472,0.362855633,3.86,2.059090909,1.154545455,0.734090909
에이치디,2009-05-21,69275000000.0,0.190853361,1.193218546,1.651147907,0.447763442,7.65216035,2.15039945,5.826191413,-0.22973601,0.346104669,3.84,0.188235294,0.317647059,-0.094117647
스맥,2009-05-26,19775000000.0,0.643895876,8.055924922,0.206539662,-0.142907884,7.082525842,1.072618991,6.6937459,-0.208391827,0.409978308,3.79,0.334285714,0.188571429,-0.041428571
이엔에프테크놀로지,2009-05-28,78100000000.0,0.280309778,1.90676248,0.806979668,0.342002855,10.81430019,2.735119601,6.124268377,-0.252106216,0.442542647,3.87,0.203636364,0.538181818,0.690909091
차이나그레이트,2009-05-29,170000000000.0,0.263470124,1.549808924,1.096350652,-0.162964661,10.83384539,2.740768491,7.051657929,-0.235513296,0.407240553,3.83,0.567647059,0.223529412,0.211764706
어보브반도체,2009-06-05,34804548900.0,0.225494911,3.296649769,0.516396685,0.301578811,9.59308553,2.199992838,7.456748788,-0.2128274,0.4606003,3.87,0.048484848,-0.051515152,0.045454545
동일금속,2009-07-28,56000000000.0,0.201257067,1.364873199,0.722219261,0.705755493,4.279537232,1.829936965,3.467708327,-0.074827681,0.285839517,4.16,0.29375,-0.0175,0.0075
게임빌,2009-07-30,82271700000.0,0.779686056,6.099886009,0.295295929,0.2521887,15.58242834,5.685273442,11.3903687,-0.099121683,0.329769221,4.15,-0.033333333,0.256666667,0.896666667
에스앤더블류,2009-08-05,48240000000.0,0.19486623,1.435058404,1.405741126,0.315162772,19.90796281,1.668889835,3.80499461,-0.033288384,0.420667515,4.43,-0.08358209,-0.319402985,-0.267164179
동국S&C,2009-08-31,628573000000.0,0.268728095,0.891118583,4.806292315,1.242231827,117.8757009,12.4975567,10.44231343,0.072446202,0.77498797,4.38,-0.077272727,-0.124545455,-0.081818182
제넥신,2009-09-15,108617000000.0,0.91552712,23.96895795,1.071132781,0.106347585,-205.6191434,15.28863418,-1237.059596,0.13752115,0.740460404,4.47,-0.35,-0.381481481,-0.462962963
톱텍,2009-09-15,58240000000.0,0.115499118,1.25869227,1.533230091,0.926737869,12.60553128,4.422482889,13.33853599,0.13752115,0.740460404,4.47,0.451923077,0.721153846,0.649038462
디에스케이,2009-09-23,30000000000.0,0.240054624,2.425656829,0.736143404,0.025215372,10.70333009,2.781513505,10.86311348,0.14901732,0.503977994,4.47,0.096,0.384,0.258
모린스,2009-09-25,276644000000.0,0.302392997,4.427359164,0.188231016,66.93600295,26.85015953,10.83989992,22.51375723,0.132275015,0.494225152,4.43,-0.383333333,-0.442307692,-0.456410256
케이엔더블유,2009-09-29,48400000000.0,0.254698602,2.001218157,1.50751912,0.211968719,15.35545661,4.208689797,8.773841208,0.16621455,0.476740582,4.47,0.345454545,0.718181818,0.745454545
아이앤씨,2009-10-06,185299000000.0,0.579193258,2.815116829,1.007462486,2.386423099,25.86787539,13.74406589,16.68478523,0.27665543,0.542661478,4.44,-0.31875,-0.09375,-0.3375
NHN벅스,2009-10-06,91268424000.0,0.368807723,1.145964064,1.356881771,1.195312957,22.27975724,6.128490209,17.62414542,0.27665543,0.542661478,4.44,-0.308888889,0.661111111,0.366666667
셀바스AI,2009-12-10,32194494000.0,0.489981913,1.440704819,1.141115893,0.75776506,28.3200057,6.670926982,25.28903257,0.489865803,0.12516538,4.26,1.483333333,1.644444444,1.011111111
멜파스,2009-12-18,222437000000.0,0.226600577,1.78738381,0.630556887,-0.011689779,77.89956865,11.77886489,85.85135317,0.388598296,0.061402486,4.2,0.789351852,0.844907407,0.25
위메이드,2009-12-18,442680000000.0,0.923238706,4.419111071,0.443570986,0.842309722,17.99525728,5.876273851,12.49076352,0.388598296,0.061402486,4.2,0.011290323,-0.219354839,-0.254032258
ITX-AI,2009-12-22,34398000000.0,0.320826243,1.366171338,1.481698433,0.241055825,7.787735641,2.958039236,5.318453787,0.385475668,0.075079348,4.31,-0.075,-0.173333333,-0.255833333
디와이피엔에프,2009-12-22,78000000000.0,0.222935035,1.142358333,2.128681201,0.737009073,17.99648792,8.528131902,11.66799734,0.385475668,0.075079348,4.31,0.025,-0.125,-0.330833333
KPX생명과학,2009-12-22,93000000000.0,0.15459907,4.201465405,0.25201572,0.333647835,14.07065587,3.174765516,12.60097246,0.385475668,0.075079348,4.31,-0.132258065,-0.257258065,-0.372580645
코디,2010-01-05,29210124000.0,0.297837907,1.046079512,1.195992993,0.77402056,19.5672868,3.832645446,11.57929546,0.410946115,0.148974426,4.36,1.158333333,1.258333333,0.841666667
승화프리텍,2010-01-06,35737800000.0,0.175886315,1.033174383,1.526689681,-0.077289469,19.66118405,5.053433379,8.654837287,0.388105967,0.137830875,4.43,-0.152238806,-0.17761194,-0.444776119
폴라리스우노,2010-01-15,68250000000.0,0.467820757,5.246947221,0.356931817,0.801960111,14.48822495,5.220943042,12.32269917,0.465880297,0.172012414,4.24,-0.146153846,-0.262307692,-0.301538462
아세아텍,2010-01-26,71750000000.0,0.223632622,2.281267411,0.57017635,0.177019918,10.53767863,1.811507849,7.959663091,0.448828048,0.19094642,4.21,-0.187804878,-0.123170732,-0.27804878
우리넷,2010-01-27,37041486000.0,0.283992631,2.562296687,0.559897796,2.340266509,5.743865212,2.808961715,5.101014066,0.448828048,0.19094642,4.23,-0.107462687,-0.143283582,-0.385820896
스타플렉스,2010-01-27,81000000000.0,0.179735696,0.74748616,1.2806899,0.240047346,19.27360404,2.794301529,7.825929496,0.448828048,0.19094642,4.23,-0.341333333,-0.243333333,-0.26
금강제강,2010-02-02,84000000000.0,0.186792151,1.125541436,1.342181087,0.884200025,6.092144557,2.935981141,4.173763708,0.404079066,0.122844622,4.27,-0.05,0.186666667,-0.206666667
모베이스,2010-02-04,79200000000.0,0.168874139,1.415127995,0.915470159,0.828049022,10.28100105,2.476418059,5.918937767,0.393818623,0.123288813,4.26,0.090909091,0.337121212,-0.321969697
지스마트글로벌,2010-02-04,82205077500.0,0.290053608,1.807412132,0.94323356,4.74703054,7.713612343,5.308155387,7.100789625,0.393818623,0.123288813,4.26,-0.382857143,-0.530857143,-0.673142857
하이소닉,2010-02-09,61908197000.0,0.181519176,1.257890847,1.100879,0.803142186,22.54394468,7.051522147,12.68726074,0.430247061,0.191694739,4.27,-0.211538462,-0.476923077,-0.339230769
인포바인,2010-02-09,98010000000.0,1.0,3.257908899,0.350846613,0.588212105,27.90187627,12.32522446,20.63310085,0.430247061,0.191694739,4.27,-0.012121212,-0.460606061,-0.504545455
이미지스,2010-02-26,29481126000.0,0.475212336,7.272295944,0.155340408,2.690508411,9.824062035,3.780864682,8.169989844,0.455653144,0.30133346,4.1,1.283333333,0.205,0.593333333
지트리비앤티,2010-03-26,46002000000.0,0.343154175,12.19266807,0.284411724,0.021734029,23.73369476,3.691109899,28.59708472,0.186673532,-0.019815727,3.84,1.136363636,0.336363636,0.040909091
씨케이에이치,2010-03-31,296000000000.0,0.695434992,1.253688021,0.501835356,1.309990313,8.871142342,5.396282967,6.348564567,0.203089408,-0.056350543,3.89,-0.237837838,-0.241891892,-0.252702703
케이씨에스,2010-04-14,19200000000.0,0.180149522,2.285307946,0.664109214,-0.38929559,9.058979619,1.688610245,15.14593969,0.021152788,-0.190670082,3.87,1.76875,0.946875,0.81875
애머릿지,2010-04-21,52500000000.0,0.205730512,0.986991615,1.282311206,-0.18254347,11.00307373,4.649448004,14.26318916,0.061123514,-0.161226295,3.8,-0.186666667,-0.2,-0.405333333
모바일리더,2010-05-25,44970000000.0,0.423109714,13.01585538,0.109410764,0.168103769,13.04928055,3.378721299,13.84964562,-0.047170159,-0.096565141,3.59,0.103333333,-0.18,-0.233333333
서진오토모티브,2010-05-25,41250000000.0,0.183069515,0.714097823,1.387792263,0.113409194,16.48621752,0.929449007,3.31548843,-0.047170159,-0.096565141,3.59,-0.02,-0.005,0.04
인피니트헬스케어,2010-05-26,122046000000.0,0.452446769,1.784020989,0.67687377,0.061277813,26.87231027,4.069088185,14.8286514,-0.035151154,-0.092437969,3.61,-0.075,-0.328846154,-0.126923077
투비소프트,2010-06-01,16384960000.0,0.507060237,3.115304415,0.378560553,0.10598825,7.644863162,1.729250709,4.647776131,-0.029301653,-0.045569086,3.57,0.0925,-0.22875,-0.2325
엑스큐어,2010-06-09,21869500000.0,0.398363859,2.765978967,0.551307091,0.288400025,9.164049454,2.963095141,6.225688442,-0.035234381,0.187859059,3.61,0.516,0.116,-0.221
오르비텍,2010-06-15,60497356000.0,0.231132794,2.125766874,0.521240115,0.215751479,16.04727389,4.176966977,8.139932952,0.010295787,0.002392124,3.73,-0.008235294,-0.192941176,-0.350588235
유비벨록스,2010-06-18,59518536000.0,0.257010201,2.404174482,0.574745596,1.97093244,13.19183443,2.839763817,9.760324268,-0.016951795,0.08806615,3.72,0.304545455,0.318181818,0.540909091
지유온,2010-06-18,40950000000.0,0.73537418,12.75963821,0.081059533,0.499445372,12.71566166,4.233972527,12.16218009,-0.016951795,0.08806615,3.72,-0.088461538,-0.286923077,-0.457692308
알톤스포츠,2010-07-02,20220000000.0,0.304102244,0.983326806,0.505427477,0.177087884,9.320171395,1.139104231,7.273650458,-0.01453629,0.043021554,3.82,0.03,0.09,0.08
에스디시스템,2010-07-16,56240000000.0,0.198641287,5.204964626,0.226989871,0.456122065,11.09147489,2.768569587,10.2105199,0.028365265,0.091487038,3.92,-0.297297297,-0.37972973,-0.410810811
크루셜텍,2010-07-21,194804000000.0,0.236853111,1.604532992,1.511298373,0.461381989,25.35910773,11.96255329,22.55303494,0.004940413,0.029196697,3.87,-0.091489362,0.336170213,0.914893617
웨이포트,2010-07-23,78232000000.0,0.220961808,1.048724397,4.465686325,0.19079965,9.883658055,4.216832921,5.415374876,-0.005904919,-0.008587731,3.85,-0.282142857,-0.278571429,-0.107142857
하이텍팜,2010-07-28,80500000000.0,0.266150728,2.337288539,0.616707607,0.396812361,8.64585318,3.661379438,6.459991516,-0.01073072,-0.051474527,3.86,0.291304348,0.734782609,0.426086957
인터로조,2010-07-28,57768000000.0,0.742833558,3.361798462,0.417437359,0.320230226,10.94804606,3.841333663,7.950940174,-0.01073072,-0.051474527,3.86,-0.394166667,-0.358333333,-0.3725
이글루시큐리티,2010-08-04,105000000000.0,0.658859343,3.375726129,0.384745597,0.260861101,27.05771333,6.958478296,23.96301077,-0.045270483,-0.095780023,3.84,-0.430714286,-0.357142857,-0.482857143
엠에스오토텍,2010-08-06,45100000000.0,0.150577374,0.677533069,1.378181495,0.211799568,6.843798123,1.174805298,4.283795137,-0.042905392,-0.13556363,3.89,0.052727273,0.281818182,0.176363636
코리아에프티,2010-08-27,27136000000.0,0.123257088,0.820190994,2.729293145,0.060489962,6.523748116,1.220993529,6.667468929,-0.050350467,-0.035604458,3.56,-0.01625,0.04625,-0.04
화신정공,2010-08-31,25000000000.0,0.081092459,1.257692743,0.933574845,0.289009065,7.004869225,0.957416782,5.711180625,-0.064600738,-0.020692922,3.55,0.1625,0.28,0.01
씨젠,2010-09-10,187844000000.0,0.754496867,1.426368508,1.20624316,2.115422718,39.98064224,28.27542269,34.64598019,-0.081617493,-0.019450785,3.4,0.659016393,0.080327869,-0.039344262
와이솔,2010-09-10,81600000000.0,0.357081987,1.924811748,0.746417791,3.893599252,13.09766945,4.708972514,9.910679522,-0.081617493,-0.019450785,3.4,-0.01625,0.0175,0.775
다원시스,2010-09-14,70400000000.0,0.293094666,1.81014306,0.885068291,0.715052688,21.20858827,5.608099625,15.01122042,-0.094347859,-0.037469877,3.39,0.25,0.086363636,0.3
알파홀딩스,2010-09-17,48197376000.0,0.17908147,1.876641276,1.180123991,0.522886094,12.77666525,3.753180234,13.45106689,-0.095582527,-0.095736314,3.45,0.066666667,0.025,0.425
포메탈,2010-09-17,35924040000.0,0.137809513,1.579037094,0.804174002,-0.147425423,14.54866938,2.382191277,9.503835932,-0.095582527,-0.095736314,3.45,-0.03,-0.105,0.011666667
한일진공,2010-10-05,21080000000.0,0.229427234,0.946356956,1.655537389,0.045723912,331.3631791,4.993440779,18.34599648,-0.039230259,-0.098672532,3.29,0.1175,0.0,-0.0225
아이씨케이,2010-10-19,30623815600.0,0.191725642,1.625356765,0.978289229,0.345456216,12.63175819,2.655865262,8.024042453,-0.050496119,0.01061265,3.2,-0.008928571,0.016071429,-0.014285714
지나인제약,2010-10-22,26971571800.0,0.153144692,0.613744234,2.246175287,0.952726956,5.723823427,1.412777384,2.96190977,-0.039600619,-0.001711095,3.23,-0.137931034,-0.30862069,-0.379310345
인화정공,2010-10-22,112957000000.0,0.288710076,1.124875355,0.835482673,-0.057785913,10.84916318,1.659745408,5.254531896,-0.039600619,-0.001711095,3.23,-0.103846154,-0.048076923,-0.123076923
누리플랜,2010-10-26,23705000000.0,0.22080742,1.068889492,1.449480703,0.00422207,6.756722091,1.500096378,6.340137505,-0.038869188,0.059025,3.25,0.490909091,0.387272727,0.758181818
아이텍,2010-10-26,41973750000.0,0.375095351,1.206808761,0.84039197,0.955202021,12.32641193,3.138942442,5.646830953,-0.038869188,0.059025,3.25,-0.449450549,-0.323076923,-0.381318681
KNN,2010-11-03,119187000000.0,0.403990437,7.60718192,0.053053372,-0.05145205,17.61130831,1.050286784,13.21364267,0.034046286,0.086564011,3.43,-0.217777778,-0.383333333,-0.334444444
KH 일렉트론,2010-11-05,83600000000.0,0.309451337,3.905529309,0.242025913,0.759866771,6.940953327,2.249702863,4.658329125,0.029387227,0.186188934,3.6,-0.145454545,-0.165909091,-0.113636364
디케이락,2010-11-12,46500000000.0,0.37773,2.27609779,1.04746906,0.129291355,10.18902057,3.360393292,6.067012571,0.019499412,0.217958893,3.46,-0.354,-0.329333333,-0.337333333
코프라,2010-11-12,40600000000.0,0.174479108,1.999679169,0.720061782,0.227967882,13.44290293,3.030299185,10.47539809,0.019499412,0.217958893,3.46,0.32,0.018571429,0.564285714
한국전자인증,2010-11-19,34240000000.0,0.689430641,2.560872004,0.580136451,0.158222562,14.51227482,2.493294719,11.75295803,0.081594048,0.226827806,3.32,0.534375,0.1625,0.109375
시그네틱스,2010-11-26,200950000000.0,0.109155092,1.06787221,1.17311751,0.056072304,17.85929369,2.429125135,5.722644887,0.111476932,0.254135274,3.3,-0.157692308,0.611538462,0.411538462
썬텍,2010-11-26,28560000000.0,0.283823553,1.589591571,0.711184368,0.551224543,7.353467484,3.204458596,4.830363485,0.111476932,0.254135274,3.3,0.276470588,-0.235294118,-0.105882353
티비씨,2010-11-29,75000000000.0,0.376135709,11.55920493,0.068592611,-0.154817909,14.32642863,0.941924135,14.15799334,0.165563354,0.240432132,3.22,-0.153333333,-0.169333333,-0.110666667
에이루트,2010-12-01,27500000000.0,0.319036035,2.461633893,0.436586241,0.090425168,8.611721586,1.94004937,5.252230186,0.125660924,0.261858757,3.21,-0.121818182,-0.246363636,-0.179090909
디에이치피코리아,2010-12-03,29000000000.0,0.455777922,2.384304136,1.565863676,-0.272092567,358.4938314,4.46165721,27.3054657,0.094418547,0.258611856,3.12,0.00125,-0.05,-0.11
대정화금,2010-12-20,50942902400.0,0.266266381,2.154607251,0.401794588,0.193213305,10.33559607,1.811596852,8.171491931,0.006345128,0.141462199,3.35,0.22826087,0.47826087,0.119565217
이브이첨단소재,2010-12-27,40500000000.0,0.12942383,0.837749925,2.493123926,0.378644961,18.30130454,3.748541193,9.56113718,-0.034488155,0.270728918,3.35,0.144444444,0.261111111,-0.038888889
인텍플러스,2011-01-05,56035000000.0,0.33435688,2.016797542,0.823913486,0.047940599,21.50693223,5.131089328,23.82499135,-0.058076497,0.173943416,3.5,0.111428571,0.357142857,-0.057142857
씨그널엔터테인먼트그룹,2011-01-24,28900000000.0,0.124594516,4.001345181,0.33008533,0.760976978,11.03631367,1.853473017,10.43264866,-0.086031537,0.105098525,3.88,0.031764706,0.2,-0.161176471
다나와,2011-01-24,92400000000.0,1.0,5.116892376,0.312994413,0.245256924,16.74690318,5.949958531,14.04315385,-0.086031537,0.105098525,3.88,-0.282142857,-0.260714286,-0.359285714
블루콤,2011-01-26,115200000000.0,0.162160271,9.854298883,0.055178256,0.412284406,12.13337997,1.831914673,15.63636799,-0.042982742,0.096379193,3.88,0.0625,0.016666667,0.125
인트론바이오,2011-01-26,55896331300.0,0.572388404,2.011976989,0.848373271,0.425494542,46.36468032,7.907072825,28.82981778,-0.042982742,0.096379193,3.88,-0.039344262,0.190163934,0.296721311
엘비세미콘,2011-01-31,203391000000.0,0.321150119,0.5649971,2.385346726,0.5131533,16.37780584,9.497002674,9.550192335,0.028435065,0.049349058,3.96,-0.180851064,-0.040425532,-0.323404255
제이엔케이히터,2011-01-31,108800000000.0,0.198655111,1.996329751,0.781436755,0.272369213,11.11596413,4.066490407,8.413251013,0.028435065,0.049349058,3.96,0.051470588,0.136029412,0.878676471
딜리,2011-01-31,43760000000.0,0.414888448,9.203711102,0.084330297,-0.102386417,9.206778006,1.965444909,8.29850767,0.028435065,0.049349058,3.96,-0.3025,-0.1875,-0.2925
케이아이엔엑스,2011-02-08,38400000000.0,0.378761603,7.054557968,0.078977903,0.161964686,17.11865412,2.15622768,9.719795707,0.089103629,0.203094822,4.06,-0.3625,-0.29875,-0.3
티피씨글로벌,2011-02-08,29173794000.0,0.17809119,1.611415982,0.542450397,0.040307701,7.803947637,1.296605518,8.153533342,0.089103629,0.203094822,4.06,-0.172115385,0.528846154,0.828846154
나노신소재,2011-02-09,120972000000.0,0.468406646,2.141532806,1.15520749,0.633908654,26.0205201,6.933324041,18.46238826,0.080700326,0.221228043,4.0,-0.035294118,0.1,0.079411765
부스타,2011-02-23,34272000000.0,0.213013956,3.133057791,0.316903146,0.034205552,8.150082126,1.103746432,6.941843776,0.023058961,0.264447751,3.89,1.014285714,0.573809524,0.219047619
티케이케미칼,2011-04-26,450000000000.0,0.124332272,0.752386657,2.175197756,0.134906817,9.777642716,3.359844096,4.943728414,-0.006007572,0.130083598,3.82,-0.229,-0.181,-0.509
이퓨쳐,2011-04-27,23264000000.0,0.629653859,7.153484799,0.344807754,0.15236005,8.593456798,2.231891449,6.960400105,-0.008993914,0.135273013,3.82,0.3390625,0.2375,-0.35078125
골프존뉴딘홀딩스,2011-05-20,1044060000000.0,0.555945646,7.267791325,0.137836702,0.384751881,15.55793338,6.516970013,16.01608704,0.106410843,0.21131695,3.62,-0.176470588,-0.229411765,-0.338823529
KMH,2011-05-25,117566000000.0,0.53462703,1.878417252,0.26405928,0.472167341,16.00390086,5.281581829,9.402149493,0.174771091,0.223414558,3.57,-0.373684211,-0.226315789,-0.142105263
스카이이앤엠,2011-06-14,59780000000.0,0.242339778,1.989502652,0.745625154,0.338507202,11.6257994,2.700887425,6.762626036,0.029592044,0.262081713,3.7,0.385714286,0.0,0.203571429
넥스트아이,2011-06-14,58109450000.0,0.475010261,3.371332665,0.36530922,0.248269154,8.269421763,4.841907031,8.580274599,0.029592044,0.262081713,3.7,-0.363,-0.509,-0.437
유니드코리아,2011-06-17,39440000000.0,0.233193555,1.37541364,1.564345588,0.125799581,15.76005083,4.452446706,9.782653463,0.013207319,0.150724702,3.67,-0.387931034,0.220689655,0.117241379
서연탑메탈,2011-06-24,75725000000.0,0.130276003,2.453763374,0.397725232,0.549211754,9.270709492,1.980395587,7.760295618,-0.049725528,0.145060662,3.71,0.096923077,-0.233846154,-0.187692308
대양전기공업,2011-07-08,85457700000.0,0.215710608,1.936493779,0.363996627,0.014998556,8.58859445,1.381570217,6.326163811,-0.040514562,0.236160008,3.85,-0.105555556,0.2,0.003333333
옵티시스,2011-07-12,42833600000.0,0.484022831,4.476376115,0.472211673,0.487228529,12.53977817,2.948003462,9.177970368,-0.059975841,0.249499539,3.71,-0.203947368,-0.214473684,-0.188157895
나이벡,2011-07-13,29359960000.0,0.641646113,1.108915288,2.651483074,0.005747886,207.8757841,8.297775227,26.88349849,-0.079631973,0.208656386,3.71,-0.298,-0.239,-0.237
상아프론테크,2011-07-21,73736820000.0,0.175943125,1.823806175,0.686994931,0.525081187,14.69908925,1.497599685,5.560562209,-0.074809253,0.117728572,3.75,-0.268333333,-0.128333333,-0.193333333
제닉,2011-08-03,86303998000.0,0.638857647,1.3619208,0.920424707,1.34045754,9.687414958,5.591095786,6.211723604,0.004502635,0.183195531,3.82,0.793181818,1.118181818,0.668181818
아이씨디,2011-08-05,262542000000.0,0.330414892,2.656393287,0.601221014,3.035577289,10.23097142,2.926699589,7.564189589,0.033370412,0.162152456,3.61,0.911764706,0.664705882,0.667647059
제이씨케미칼,2011-08-08,96048000000.0,0.152018452,1.130274009,1.618397589,0.787786063,9.818014884,4.633457871,8.104509622,0.038351412,0.228363956,3.6,-0.208333333,-0.2,-0.222222222
화진,2011-08-10,52030000000.0,0.232696136,1.023682075,0.985799738,-0.014056176,10.47105457,2.47427936,7.407532905,0.030404845,0.218195573,3.45,-0.109302326,-0.215116279,0.030232558
원익피앤이,2011-09-27,49408000000.0,0.267218471,1.326265233,1.139398261,0.733612419,12.41211498,3.115485986,10.55092995,-0.026691892,0.382800335,3.46,-0.03125,0.18625,0.03125
대한과학,2011-10-11,16575390000.0,0.287256607,1.586923145,1.436887366,0.174552513,6.300410173,1.518211098,4.666575948,-0.05205314,0.293462819,3.48,1.01,1.5,1.226666667
로보스타,2011-10-17,45240000000.0,0.185334925,1.279384513,1.834189417,1.126917995,6.520005926,2.74629781,5.460387905,-0.081928609,0.326237889,3.46,0.179310345,0.49137931,0.375862069
케이맥,2011-10-25,89733250000.0,0.479504814,1.630999425,0.736857315,0.621771971,15.34493735,4.403332947,11.21545604,-0.150895676,0.424322026,3.53,0.344827586,0.296551724,-0.113793103
원익테라세미콘,2011-11-01,108620000000.0,0.299868824,1.364142093,0.983243245,3.212473625,18.548648,6.73255756,13.19401336,-0.148338952,0.242703452,3.48,0.940740741,1.274074074,1.103703704
씨엔플러스,2011-11-02,47725011500.0,0.204739847,1.374513123,1.041762273,0.445066394,10.19380975,2.985799765,5.835483932,-0.141755578,0.282533145,3.47,-0.14,-0.052173913,-0.203478261
에스엠코어,2011-11-08,56465500000.0,0.148041919,1.741589104,0.868480972,0.688060572,11.73662714,2.488453791,8.677837152,-0.162412247,0.287841912,3.39,1.194117647,1.094117647,0.635294118
씨큐브,2011-11-08,31625000000.0,0.422891739,1.884057529,0.910244249,0.399934277,13.50996897,1.624924643,6.448643349,-0.162412247,0.287841912,3.39,-0.225217391,-0.264347826,-0.243478261
에이티세미콘,2011-11-11,111193000000.0,0.306542206,0.241180888,1.858102723,0.18544852,7.984935173,1.891941892,2.160285464,-0.124014884,0.326111845,3.37,0.179166667,0.25,0.233333333
에디슨EV,2011-11-18,34200000000.0,0.630846326,5.597346344,0.235847979,2.220719515,8.736768075,2.306515082,6.830053161,-0.059712524,0.373479327,3.36,-0.226315789,-0.134736842,-0.376842105
와이지엔터테인먼트,2011-11-23,169529000000.0,0.462518953,1.768959513,0.637329369,0.254375876,17.3551427,8.330261645,14.0448143,-0.059345557,0.437679875,3.36,1.255882353,0.7,0.180882353
이엠넷,2011-11-25,35200000000.0,0.999999956,1.704058136,1.167003995,0.108779516,8.609093355,2.459818481,5.760874735,-0.030672071,0.307356445,3.41,0.0234375,0.078125,0.29375
신진에스엠,2011-11-28,67500000000.0,0.265304688,3.413803259,0.345044443,0.812187846,10.92701386,2.343786784,7.494247343,-0.006017505,0.34724373,3.44,0.276666667,0.9,0.456666667
에스에프씨,2011-11-30,90056694000.0,0.233118706,2.058815456,0.899541264,0.528210529,10.28634743,4.56771776,5.787201854,-0.015650394,0.350362494,3.38,-0.438571429,-0.060714286,-0.1
키네마스터,2011-12-02,39753306000.0,0.757481109,6.752690552,0.212387497,0.50087194,8.430437392,3.719972006,6.989682319,-0.024607661,0.375709756,3.38,-0.136666667,0.038333333,-0.266666667
파인넥스,2011-12-05,389699000000.0,0.646778238,1.77825097,0.702829106,5.23053334,9.636933102,7.497248645,7.989920027,0.001334316,0.382707251,3.38,-0.360769231,-0.107692308,-0.372307692
씨유메디칼,2011-12-15,57369672000.0,0.595469626,7.162581168,0.313786043,0.324267365,11.52594175,2.919251277,9.168036259,-0.012356953,0.283337217,3.33,0.883333333,0.5125,0.141666667
서암기계공업,2011-12-19,47880000000.0,0.207762034,2.734419379,0.37439209,0.82869841,14.40872757,1.705975421,8.429509677,-0.014978267,0.318225345,3.42,-0.164473684,-0.1,-0.031578947
시큐브,2011-12-21,30380000000.0,0.50402454,3.692794937,0.460344963,0.431191131,9.853910426,2.824987207,9.289427518,-0.016401208,0.255172458,3.36,-0.129591837,-0.069387755,0.079591837
나이스디앤비,2011-12-22,26180000000.0,1.0,3.122852697,0.378473758,0.138502102,13.96399447,2.546756028,10.46816316,0.001346508,0.1982736,3.36,0.479411765,0.455882353,0.020588235
디엔에이링크,2011-12-26,31692661000.0,0.374977637,1.205271415,0.789269184,0.083166077,36.781024,6.221918539,21.50510016,-0.04018974,0.211108515,3.38,1.5,0.753246753,0.211688312
