종목명,상장유형,공모가,상장일,상장주식수,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA
데브시스터즈,신규상장,53000,2014-10-06,10800000,0.999583851,0.393025126,1.113596264,2.764792326,2.753932027,0.512811775,62.11011175,9.772488101,551.5994277,,,25.63773301,28.5500837,23.66040489
메디아나,이전상장,6200,2014-10-07,7220780,0.35462388,0.110090412,0.208300816,2.000466132,1.377667052,0.773624004,14.32513232,5.644985975,6.689210812,0.162849573,0.944914728,13.9526217,2.906342489,8.623609507
드림시큐리티,신규상장,2000,2014-10-13,5500000,,,,,,,,,,,,,,
영우디에스피,신규상장,5000,2014-10-29,4606182,0.14489739,0.09883657,0.668383695,0.956511766,0.939772053,0.971595276,5.440790783,10.24958541,367.0245025,2.181613528,-5.883871391,2.249266063,1.503372762,2.358328631
테라셈,이전상장,3000,2014-10-30,13966340,0.324200971,0.204026801,0.413291633,1.547540683,1.39419031,0.62711867,19.11799248,9.091090214,28.93892256,0.335754195,0.692519434,8.256425623,3.412311629,5.69387383
슈피겐코리아,신규상장,27500,2014-11-05,6216363,0.530534816,0.235121478,0.30164508,5.217481929,4.671656329,0.209354339,286.7336831,11.94042335,17.51166088,0.429902981,0.036182669,14.70247861,4.434930343,10.7217024
테고사이언스,신규상장,13500,2014-11-06,3560000,0.803299129,0.288485394,0.11729999,22.74271223,22.15581403,0.160946894,15.92445234,1.622780555,18.69845571,-0.008145102,-0.03809123,30.10963139,3.531859452,23.24863742
엑셈,신규상장,2000,2014-11-07,4200000,0.670425679,0.256162467,0.230146156,3.056931475,3.056931689,0.392577797,180.8551582,5.421443129,,0.305194307,0.788145967,2.730276031,0.628362534,1.818027034
액션스퀘어,신규상장,2000,2014-11-12,10520000,,,,,,,,,,,,,,
디에이테크놀로지,신규상장,6600,2014-11-19,5243700,0.162075547,0.094725035,0.222251694,1.767264932,1.662806793,1.392438783,6.899956339,2.709638716,33.48738422,0.441375178,0.317997929,16.63443288,3.697030885,10.62667984
글로벌텍스프리,신규상장,2000,2014-11-19,6000000,1,0.321313871,0.498766268,1.25664733,1.256647564,1.217599076,71.60560142,1.946379254,,,,6.856735371,3.419908312,4.509440842
지엘팜텍,신규상장,2000,2014-11-20,4500000,0.445585215,0.035995204,0.04650479,3.543130209,3.543130209,0.553030486,2.224751744,1.465877227,,-0.063537037,-0.023057185,51.35755127,2.388372131,26.77492051
파티게임즈,신규상장,13000,2014-11-21,4592400,1,0.337730932,0.555616028,6.451354066,6.451354066,0.311439531,73.94088642,17.46343483,,,,6.824608013,3.791861596,6.448611185
텔콘RF제약,신규상장,14500,2014-11-24,5022000,0.266402956,0.211395128,0.350525842,3.054629141,2.722031328,0.430496331,65.70029921,4.481394996,15.10008075,0.324064679,0.75287408,9.230220476,3.235430809,7.22017341
휴마시스,신규상장,2000,2014-12-01,5500000,0.593359114,0.222780284,0.201344149,2.852119534,1.948724561,0.594109503,12.64352067,3.740184148,4.815455639,,,7.78849837,1.568168573,5.559305539
에프엔씨엔터,신규상장,28000,2014-12-04,6302915,0.286468976,0.111316652,0.29665424,1.00532055,0.958287092,2.111617149,5522894,11.07112357,56.96464156,1.57200401,0.786825637,62.94361412,18.67248999,26.13589183
대창스틸,신규상장,2500,2014-12-05,14566000,0.053356951,0.02679449,0.037674379,0.824811548,0.521796429,1.482980806,1.941964309,5.118151638,8.574332699,-0.09478333,0.175346823,9.800627621,0.369232556,3.258122145
PI첨단소재,신규상장,8000,2014-12-08,29366322,0.37612362,0.295118835,0.12110874,2.57532257,1.954429403,0.244116319,25.36501072,8.82944707,6.612227273,0.15269809,0.444053026,9.144988883,1.107538082,4.525809369
베노홀딩스,신규상장,2000,2014-12-10,5500000,,,,,,,,,,,,,,
알테오젠,신규상장,26000,2014-12-12,5579333,0.683088125,0.273321838,0.265953635,8.593078283,8.593077159,0.377436237,12.81050623,13.65709634,,0.395872845,-0.089986218,90.32437225,24.02209509,88.58473428
미스터블루,신규상장,2000,2014-12-12,5500000,,,,,,,,,,,,,,
비씨월드제약,신규상장,15700,2014-12-15,5855723,0.50718337,0.133271123,0.128642717,1.828773666,1.299819155,0.636487881,4.919357544,2.35598365,3.939569481,0.191366266,1.017987197,27.57040867,3.546732285,17.40156513
랩지노믹스,이전상장,13200,2014-12-16,3966276,0.500728814,0.092069001,0.095405959,1.909414257,1.852724439,0.719798457,10.9488946,1.784760044,45.27238685,0.129850444,0.246996818,41.55372424,3.964472922,17.75386043
에이디테크놀로지,신규상장,15000,2014-12-16,4009695,0.174213054,0.095685612,0.272786556,1.799836033,1.722805568,0.982400462,20.67014162,6.953434871,54.07792891,0.815299776,0.950829377,19.63973929,5.357456847,12.95864613
녹십자엠에스,신규상장,6000,2014-12-17,9560000,0.18705636,0.045147659,0.134016978,1.276704399,0.912172115,1.642984119,6.254591698,2.903887991,6.648796615,-0.048389316,-0.220452501,26.33428659,3.529241513,15.88211569
하이로닉,이전상장,51000,2014-12-17,2774729,0.622196721,0.270639095,0.389615415,6.969042423,5.4826776,0.177901525,433.8161323,13.20617844,7.58982602,0.191793095,0.315856968,45.7120661,17.81012562,38.09293142
디티앤씨,신규상장,18500,2014-12-17,9437374,0.518275954,0.248333778,0.255350024,1.303363804,1.303363804,0.758443061,10.24856946,5.900257877,,0.477568081,0.666751586,38.46024126,9.820823543,26.72753314
정다운,신규상장,2000,2014-12-17,2710000,0.191274034,0.083121067,0.150739277,0.702590802,0.521496106,2.562320803,5.047339752,16.97992425,16.21373378,-0.032172589,1.819762322,2.092803074,0.315467622,0.651276022
셀바스헬스케어,신규상장,2000,2014-12-17,5400000,,,,,,,,,,,,,,
아이티센,이전상장,7500,2014-12-23,4311520,0.196169235,0.041148636,0.082613422,1.032036105,0.749440568,3.754851174,2.200970688,5.290177106,9.949659867,0.120873696,-0.14241676,21.13254009,1.745831444,5.039261232
NEW,신규상장,16300,2014-12-23,13203053,0.246227627,0.151134429,0.608942311,1.331149272,1.331149272,2.761529254,39.42509841,4.290421192,,,,11.33372655,6.901585638,10.89702647
아스트,신규상장,9500,2014-12-24,12516293,0.005602344,-0.067507654,-0.239112406,0.841567673,0.343614667,2.582961323,-1.069267499,3.563858356,2.312066381,0.359512621,-1.996109288,-18.24433965,4.362447955,533.7205926
오킨스전자,신규상장,7100,2014-12-24,6200000,0.290893633,0.071711641,0.071074965,1.078764011,0.761985447,1.37480491,2.383689183,7.999039239,7.955635759,0.103490005,-0.076689201,30.57203458,2.172906277,4.372654398
서전기전,신규상장,6500,2014-12-24,4849390,0.319634818,0.126383159,0.385345517,1.380526647,0.797996802,0.832838671,138.2800998,6.834635808,8.410563885,0.187227408,-0.142593236,5.5291273,2.130624415,4.29703788
지란지교시큐리티,신규상장,2000,2014-12-24,5220000,,,,,,,,,,,,,,
바이오로그디바이스,신규상장,2000,2014-12-24,5100000,0.206349658,0.159818176,0.777751139,2.136169918,2.045583537,0.660264758,322.5406127,8.728510487,95.48279874,3.812078468,2.749141073,1.810170603,1.407862248,1.443979828
에이팩트,신규상장,1500,2014-12-26,17553680,0.173485314,0.117459826,0.057478597,0.611715921,0.611715921,0.883330541,2.039488973,23.11881658,,0.021791834,499.4536001,12.41493252,0.713592907,1.373401928
휴메딕스,신규상장,28000,2014-12-26,5689031,0.502340557,0.319822368,0.621238805,5.465869327,4.502160682,0.621834636,12.37432498,5.0085166,9.894240855,1.011587701,7.154333147,17.43443849,10.83094973,18.26707929
국일신동,신규상장,1700,2014-12-29,11090000,0.122131859,0.079073926,0.064348247,1.805071496,1.10803135,0.497723659,10.86912601,3.438234318,5.082429895,0.117483588,0.152803682,9.233695815,0.59417214,5.681710808
와이제이엠게임즈,신규상장,5500,2014-12-29,2693705,0.21275101,0.137753285,0.545327426,1.856442547,1.418183491,1.023292578,72.09871537,6.321530479,11.4347109,,,2.861914824,1.560680646,2.174623013
스튜디오산타클로스,신규상장,2000,2014-12-29,6815000,,,,,,,,,,,,,,
바디텍메드,신규상장,2000,2014-12-29,4600000,0.59399861,0.249557328,0.178707324,5.868224615,5.167244368,0.273945358,40.27202222,4.953367145,7.274124942,0.267085251,0.019882009,1.577899798,0.281982251,1.368036045
썸에이지,신규상장,2000,2014-12-29,16000000,,,,,,,,,,,,,,
포시에스,신규상장,9100,2015-02-11,6212799,0.756786634,0.320031337,0.175761594,16.91027609,16.91027609,0.048462799,inf,4.782589253,,0.064382626,-0.163723224,13.64043828,2.397465175,13.52563066
FSN,신규상장,2000,2015-03-25,5350000,0.547726712,-0.037426213,1.178083273,0.806161301,0.80616111,-7.011505553,-1.658266444,3.34769434,,0.572907811,-0.5472357,-12.14830928,-14.31171996,-27.43920821
클래시스,신규상장,2000,2015-04-03,5500000,0.667106521,0.202055809,0.469075288,3.357889666,3.357889666,0.398257794,1899.545716,38.99063612,,,,4.37424097,2.051848342,3.963339799
에이비프로바이오,신규상장,15000,2015-04-13,10314800,0.303500626,0.199446436,0.220848658,2.963922313,1.988571773,0.787768415,13.60776043,3.373585035,4.612234131,0.615032648,0.965504269,10.48914497,2.316513594,8.603740744
디알텍,신규상장,2000,2015-04-20,4433000,0.395009902,0.027265629,0.114278112,1.212656964,0.59271176,1.488472086,0.944181784,4.715280898,3.474994932,0.024867753,-0.516674982,9.18650808,1.049816803,4.75539741
로보로보,신규상장,2000,2015-04-22,2800000,,,,,,,,,,,,,,
휴센텍,신규상장,2000,2015-04-28,5500000,,,,,,,,,,,,,,
이노인스트루먼트,신규상장,2000,2015-05-08,7000000,,,,,,,,,,,,,,
토박스코리아,신규상장,2000,2015-05-13,3535000,0.451051293,0.107855279,0.592029628,1.61791588,1.086797067,4.428538616,12.81456992,4.971232165,5.494802767,,,24.27367799,14.37073655,14.91037926
우정바이오,신규상장,2000,2015-05-18,5500000,0.409961401,0.086350843,0.156702545,2.398329114,2.192679976,1.222718805,14.60450267,5.644517824,19.69097409,,,12.49308621,1.957698409,7.821014644
제노포커스,신규상장,11000,2015-05-29,6754667,0.412206203,0.226342547,0.225802021,2.399467464,2.309584929,0.753498648,9.065296551,2.56052426,19.59569871,1.558029351,4.713495693,34.05884098,7.690555123,50.07916656
디딤,신규상장,2000,2015-06-10,7450000,0.315144902,0.030871564,0.102234013,0.50068287,0.37856044,4.624076956,1.443126539,37.84261305,23.73819927,,,19.64273944,2.008156079,4.628035592
픽셀플러스,신규상장,30000,2015-06-12,8166558,0.291841473,0.175836284,0.197433879,9.671733105,8.494928414,0.104392337,inf,68.70190829,10.03890245,-0.170488385,-0.530529348,12.27550754,2.423601068,10.68223426
러셀,신규상장,2000,2015-06-16,4750000,0.224926591,0.055885274,0.06372285,3.949987562,2.35712049,0.257907406,19.76351829,6.987783696,3.757056737,-0.314774483,-0.130649356,14.37499054,0.916015372,11.66306317
싸이맥스,신규상장,16300,2015-06-17,5354863,0.180466079,0.106661422,0.227944373,2.893838568,2.443011722,0.493547761,inf,2.624181413,10.01865239,0.102203608,0.160739553,14.5639443,3.319769153,13.23822021
넵튠,신규상장,2000,2015-06-18,5124000,1,-0.609475142,0.824653967,1.23392856,1.23392856,-1.669907242,-6.817726169,3.717722052,,,,-2.765467173,-2.280553475,-11.23007178
미래생명자원,신규상장,2000,2015-06-18,3530000,0.176227805,0.067470931,0.087558396,3.023440916,2.257847089,0.376290647,inf,3.682009812,5.896205907,-0.057177633,-0.082615061,5.506753964,0.482162547,4.092364694
베셀,이전상장,9000,2015-06-19,4119655,0.268326449,0.131679269,0.451887845,1.218254103,1.215036095,2.740491432,4.314368824,1.990029927,577.4295418,0.115654657,1.022103062,6.118467046,2.764860889,4.569462838
에스엘바이오닉스,신규상장,11300,2015-06-25,5200000,0.241896563,0.178867627,0.336727442,0.933980653,0.72454556,1.049101699,28.91286988,9.026973323,12.71372507,1.196570092,396.4398541,9.417905785,3.171267325,5.000180226
이큐셀,신규상장,6500,2015-06-26,5813000,0.304424692,0.11946346,0.262017851,1.05717166,1.024661185,1.327436973,4.97339781,4.816024227,81.76446025,0.736006658,4.930546742,10.87883179,2.85044813,7.472663845
코아스템,신규상장,16000,2015-06-26,15717440,0.274679714,-0.138864574,-0.589806818,1.270336907,1.25622624,1.762434348,-1.851118838,2.901084692,75.57833085,2.553950998,-0.250309155,-36.97403941,21.80754052,-288.608903
켐온,신규상장,2000,2015-06-26,7000000,0.27467996,0.157888347,0.14933184,1.796165995,1.744567117,0.469772449,168.489814,3.072075405,77.11976863,0.289262079,1.684360351,9.005647828,1.344829965,5.049981222
동운아나텍,신규상장,10000,2015-06-30,5577000,0.374616975,0.123124882,0.284568511,2.325982248,1.341281495,0.630173582,16.26014753,6.394100149,4.370992828,-0.044180303,-0.255887305,9.703556944,2.76132675,8.335319483
유테크,신규상장,9000,2015-06-30,4915300,0.189132749,0.129667418,0.177734348,1.557181873,1.452835628,1.714650596,4.194562763,3.104848851,35.57022117,0.117695874,0.880316461,10.5713207,1.878886793,3.547709517
민앤지,신규상장,28000,2015-06-30,5682814,1,0.34077683,0.483708979,7.859622575,7.859622047,0.674786734,21.94539546,6.107629564,,,,30.11558438,14.56717858,25.29261917
RFHIC,신규상장,2000,2015-06-30,6830000,0.424334205,0.235964115,0.141538521,4.300147038,1.8128069,0.341409694,57.00487302,28.01675278,1.158623429,-0.168158091,-0.287215059,1.038933382,0.147049094,0.796553829
펩트론,신규상장,16000,2015-07-22,5092001,0.457388912,-1.050622662,-0.424208269,6.724072951,6.545618549,0.612009998,-4.420443187,22.85557048,16.95255258,-0.199758207,0.789260276,-26.74473867,11.34533929,-40.11553876
디와이디대양,신규상장,2000,2015-07-22,6350000,0.488647059,0.148681242,0.336278122,5.234981193,4.291019813,0.221101214,inf,9.702416323,14.72202289,,,5.223274417,1.756472914,4.130308348
파마리서치,신규상장,55000,2015-07-24,8814498,0.735317204,0.460910574,0.356821598,1.790408856,1.583520364,0.792040913,24.55991557,3.959081348,11.27132599,0.373933913,0.605700203,54.85543851,19.57360521,39.81525043
켐트로스,신규상장,2000,2015-07-27,3020000,0.098731195,0.050055872,0.055919453,3.260151755,2.345258937,0.715645206,2.684133664,3.656207516,6.979815695,-0.04608644,-0.421881608,10.72309905,0.599629838,3.887123642
로지시스,신규상장,2500,2015-07-29,9340922,0.10889373,0.059776459,0.15136931,3.505799278,3.471372482,0.44795469,inf,7.338572137,262.7516244,0.001562344,0.038659109,13.37998678,2.02531937,10.29146439
아이쓰리시스템,신규상장,36000,2015-07-30,3317400,0.219785068,0.150693379,0.240737555,2.095527773,0.987668163,1.112689989,5.635365218,12.11306537,2.864784394,0.19842048,0.743409065,22.7083386,5.466749916,14.88440798
아시아경제,신규상장,3600,2015-07-31,25244030,0.409548349,0.121047586,0.20572263,2.939717507,2.790864181,0.666300248,18.17985673,5.983225331,38.60405738,1.427186061,1.374467442,15.14517105,3.115704413,8.305612266
칩스앤미디어,이전상장,10500,2015-08-05,3397702,1,0.187794742,0.160908229,4.303465625,4.303465628,0.241431385,19.14318315,2.571992463,,0.079211794,0.594645991,14.16771745,2.279702326,14.02570882
쎄노텍,신규상장,2000,2015-08-06,3300000,0.306983367,0.145205451,0.149727625,2.931533818,1.389686587,0.560520366,10.76485977,4.216681769,2.900032902,0.122577903,1.155654761,2.012322733,0.301300303,1.103867657
흥국에프엔비,신규상장,20000,2015-08-07,6716250,0.431461997,0.227200325,0.250017471,1.55473397,0.700921131,0.678943501,15.22832944,10.47202537,4.274051299,0.157906198,0.188891165,21.95724055,5.489693762,13.51177239
마이더스AI,신규상장,2000,2015-08-13,3100000,0.358970178,0.091749713,0.106354924,1.675163988,1.651695984,0.800659755,13.19652171,3.479267987,115.621685,-0.035364957,-0.059489719,6.210346437,0.660500926,2.871400859
파인텍,신규상장,10500,2015-08-17,4997621,0.129269912,0.044280472,0.296473109,0.855631281,0.662166582,4.541914634,2.823370714,6.262373205,14.56781278,0.397704152,0.154941675,8.993533656,2.666340888,3.685793072
웹스,신규상장,7200,2015-08-24,6254000,0.325843801,0.152955219,0.162437653,2.180521323,1.417698349,0.782517392,7.157123866,8.135662806,4.54258225,-0.006606721,0.286286881,13.53228496,2.198152604,7.580548124
맘스터치,신규상장,2000,2015-08-28,6750000,0.273224351,0.084938681,0.694854003,1.233869606,0.674136722,2.40689425,371.6205605,26.34124293,15.43188631,0.625635591,1.968001527,2.51149801,1.745124445,1.921535942
씨아이에스,신규상장,2000,2015-09-02,7000000,0.183632331,-0.106426389,-0.025510023,3.221751952,2.388756691,0.315686984,-27.33433815,33.86297006,2.147890508,-0.467697365,-3.428379822,-22.80891829,0.581856025,-15.34894336
인포마크,신규상장,14000,2015-09-23,3503708,0.222584653,0.058525658,0.234556309,1.28143702,0.515923045,1.576924629,4.512529095,10.09899134,4.564019345,0.153979411,0.161368752,14.47254911,3.394627701,9.203127225
제너셈,신규상장,10500,2015-09-25,4384587,0.36771026,0.174198699,0.460038649,1.276939049,0.980573716,1.297407998,17.34211568,4.23745231,10.92239607,0.787913805,6.996030518,9.155880004,4.21205867,7.88411753
타이거일렉,신규상장,6000,2015-09-25,5589290,0.209782967,0.135048993,0.142715675,2.128004424,1.584680053,0.721294427,9.658131694,4.934369668,7.136595896,0.187323824,0.779525204,12.0969524,1.726424732,6.497070487
넷게임즈,신규상장,2000,2015-09-25,9050000,,,-0.353197392,0.912475988,0.912475988,1.93797773,-3.759361239,,,,0.920712734,-20.01171957,7.068087157,-27.09383349
패션플랫폼,신규상장,2000,2015-10-05,5105000,0.461384069,0.098545699,0.318549455,1.519687232,0.585298669,1.439602637,22.25637369,7.728075457,3.00125357,0.341531252,1.159885448,6.285208092,2.002149615,4.566315701
한송네오텍,신규상장,2000,2015-10-06,4450000,0.173516429,0.050668831,0.163218104,1.242861806,1.065611949,1.856347779,4.412237499,2.812135688,16.41545267,0.316306667,0.515273804,6.765637555,1.104274535,3.594782368
케이엠제약,신규상장,2000,2015-10-08,4500000,0.36287054,0.192886032,0.292983709,1.386599769,0.911447615,1.621049765,5.870893637,10.39034613,5.814748919,0.135988578,0.585027363,7.838888202,2.296666542,4.815297158
뉴지랩파마,신규상장,8900,2015-10-13,5744821,0.137174654,0.056583329,0.144455879,1.830577613,1.287763104,0.740254946,23.95182838,6.489740684,10.33101317,-0.072850548,-0.464200097,19.1917906,2.772366989,10.58909786
엑시콘,이전상장,10000,2015-10-22,8883500,0.339975555,0.144431411,0.152488853,2.073359124,1.271695758,0.695795774,6.092163438,4.028878189,3.678144751,0.514146699,0.728420893,14.72948543,2.246082333,8.774035632
KH E&T,신규상장,2000,2015-10-22,5315000,0.360403235,0.10457461,0.166332636,1.509579647,1.508061124,0.794470437,77.67863254,4.334049776,2241.880721,0.520899614,-0.049357032,6.337313182,1.054102009,3.260459024
엔케이맥스,신규상장,17000,2015-10-23,10072552,0.652165648,-3.019033965,2.43783694,3.753652419,2.681587513,-4.193547202,-46.47874868,11.18339575,0.97744459,0.116891155,1.357625053,-29.31984609,-71.47700388,-35.83621003
연우,신규상장,25200,2015-11-02,11552600,0.15613452,0.071993017,0.100018866,1.064332755,0.834673664,0.872666648,6.636730275,5.642217641,15.26711929,0.071920409,0.243843486,33.57770129,3.358403601,13.67674687
더블유게임즈,신규상장,65000,2015-11-04,17089768,1,0.41143485,0.679737542,6.077115319,6.077115319,0.226668288,inf,8.247153267,,0.561142884,1.217876791,39.48484209,26.83932952,37.80795963
본느,신규상장,2000,2015-11-05,6500000,0.299903951,0.076255329,0.79761433,1.523601334,1.000641619,4.97446506,23.35008828,5.937800378,9.0324477,,,47.48789059,37.87702205,24.392729
유앤아이,신규상장,30000,2015-11-12,7037087,0.630175745,0.136843929,0.167851578,1.310327389,0.868065277,2.795203243,3.162985887,2.556097087,2.311461905,0.112593667,0.347413241,135.9393647,22.8176369,74.0989576
나무가,신규상장,37000,2015-11-12,2924383,0.070302497,0.00814945,0.094069105,0.984188952,0.645982865,5.998475171,1.029838678,6.472511215,6.645706871,-0.004489762,-0.667480363,59.38651503,5.586436312,18.42825656
아이진,이전상장,13500,2015-11-16,10000000,1,-19.97312861,-0.759234872,4.723780231,4.72378006,0.438377654,-98.67781008,1.56643047,,-0.173994711,-0.176713883,-46.1406698,35.03160554,-45.07045577
케어젠,신규상장,110000,2015-11-17,10710000,0.804016811,0.539071839,0.249229158,6.317905698,5.945208346,0.126561482,inf,7.364202199,14.15171739,0.351563207,0.770448552,85.92033279,21.41385219,71.95857085
네오오토,신규상장,12000,2015-11-18,5250000,0.132175084,0.075971347,0.16199183,1.192491285,1.070229364,1.156253135,6.599393073,8.873435726,29.18175141,-0.089726792,1.217944472,9.222047133,1.493896295,2.743836174
엔투텍,신규상장,2000,2015-11-18,7550000,0.197354508,-0.01213553,-0.130681756,1.000939522,0.476011874,2.802319645,-0.41487871,4.507848112,2.844116021,-0.03427892,-1.209214475,-26.35653232,3.444317925,14.39257469
매직마이크로,이전상장,5500,2015-11-19,6222125,0.18410424,0.080561263,0.243659957,1.228908927,0.97723413,0.934235829,6.973257236,7.204060686,15.29632307,-0.08764104,-0.075148534,6.516078325,1.587707367,3.459066737
케이디켐,신규상장,16000,2015-11-19,4034800,0.244663008,0.142950862,0.167916927,3.056708125,1.564476881,0.333234384,23.99046434,3.3483982,3.342558941,-0.019455902,0.478313772,12.01572694,2.017643946,9.64958071
캔서롭,이전상장,40000,2015-11-20,2074820,0.417342735,0.077192859,0.028971952,6.88653493,6.45397727,0.07280287,1.795694952,5.7941875,20.7398703,0.210459844,-19.56809907,398.8540458,11.55558042,129.885657
하이즈항공,신규상장,18000,2015-11-25,17446167,0.259113059,0.159158576,0.214273558,0.971729336,0.869110396,1.939819019,5.368640733,14.73646354,19.98654399,0.036092906,0.663934473,86.99481324,18.64068819,47.11832742
미래테크놀로지,신규상장,16100,2015-12-01,5500000,0.384252166,0.267943771,0.253164186,9.239416096,8.341375576,0.104853167,inf,16.04986667,11.99557098,0.45976561,0.370928582,22.72149351,5.752268411,18.67045646
엔에스,신규상장,8000,2015-12-07,4900000,0.217709445,0.112226737,0.216512134,1.242647468,0.540355861,1.371985518,29.59795659,7.565482839,2.770135425,0.618998226,0.786415866,18.95155364,4.10324132,15.0849907
멕아이씨에스,신규상장,4500,2015-12-14,5361500,0.515060599,0.034756489,-0.017290289,0.560699619,0.355577772,10.08512783,0.457373495,6.15037667,3.756016434,,,-764.4724335,13.21794969,43.88301357
예스티,이전상장,14500,2015-12-16,4327321,0.199513976,0.066477726,0.050225939,0.793590709,0.45038826,2.520222484,2.027404272,5.771517747,4.451927303,0.832617986,69.31264849,93.58866358,4.700578519,15.94924674
코스맥스엔비티,신규상장,21000,2015-12-16,10314000,0.195555198,0.073784482,0.179980234,0.648097776,0.392471444,2.674021358,4.965224376,6.918441892,8.152490803,0.196578634,0.140127552,97.64108649,17.57346557,36.95289558
에치에프알,신규상장,2000,2015-12-16,8000000,0.21779784,0.044284229,-0.020012538,1.571024963,1.30923392,0.873335122,5.315829853,1.857129545,6.961796087,-0.193817811,-0.338721154,-22.22595742,0.444797826,4.553454461
파크시스템스,신규상장,9000,2015-12-17,5931155,0.552843347,-0.005291158,-0.117748168,2.447377286,1.58491718,1.979332359,-0.1360032,2.959524779,2.629096123,-0.06092857,-0.930768908,-74.46075635,8.76761764,121.0492613
보광산업,신규상장,4000,2015-12-17,11490000,0.417730158,0.318684498,0.204233803,0.372117993,0.331658123,1.412848798,7.339176775,8.990743973,47.06563311,-0.252131415,0.5741735,11.6944839,2.388408921,3.592890052
메가엠디,신규상장,3000,2015-12-18,20401568,0.630139571,0.110308301,0.11039883,0.95153261,0.912954589,0.50114398,inf,17.27532775,87.54455336,0.049295017,-0.249061265,13.76596155,1.519746055,6.691589738
에이치엘비제약,신규상장,6500,2015-12-21,7023345,0.273770295,0.025252669,0.063267264,1.141748993,0.942156722,3.45243089,0.926576499,2.531607401,7.350222271,0.117353696,0.272561794,149.8867028,9.48292163,39.78258504
강스템바이오텍,신규상장,6000,2015-12-21,13817150,0.75979269,-21.5803565,-0.996705263,3.502186604,3.292219107,0.612190616,-117.7954432,1.603109335,0.930916066,-0.492854098,0.598713012,-18.69346074,18.63187071,-21.03301427
아진산업,신규상장,6500,2015-12-22,12415300,0.18039677,0.089648083,0.223181577,0.659310989,0.529576093,4.975850246,1.754749729,5.837566688,14.01308723,0.077371505,0.227472508,5.714119317,1.275286158,1.599126795
덱스터,신규상장,14000,2015-12-22,9630524,0.35072832,0.253751133,0.289411662,3.698601821,3.698601821,0.280731766,48.81668453,1.722596398,,0.375100284,2.650298451,32.72562963,9.471178857,21.4817842
한국맥널티,신규상장,8000,2015-12-23,4975000,0.279678683,0.02902861,0.561545943,1.270802585,0.924056509,1.244635807,1.858081356,4.488937932,6.533688035,0.262616334,-0.640583383,7.108539177,3.991771334,16.83660323
휴젤,신규상장,150000,2015-12-24,3284058,0.703620484,0.383846376,0.308162732,0.962721671,0.933011709,1.278919345,14.2561576,2.014496297,25.02236698,0.383288545,0.336999534,37.45957825,11.54364597,30.60386592
육일씨엔에쓰,신규상장,6000,2015-12-24,8522980,0.146973677,0.076212901,0.158893029,0.982053437,0.815318201,2.745773452,15.38883915,6.56301091,15.87183868,-0.235330327,-0.215720278,17.77898148,2.824956214,4.615743566
경남제약헬스케어,신규상장,10000,2015-12-24,5227400,0.135984133,0.083585962,0.767879514,1.767421049,1.675242532,4.154770888,40.8499716,4.760861066,40.56219194,1.431471153,25.44198411,20.85672403,16.01545111,18.07582545
와이아이케이,신규상장,2000,2015-12-24,10620000,0.232169133,0.088660154,0.413634497,1.314939948,0.317285483,1.875367135,51.97648871,73.67730913,4.059621988,0.40273065,-0.033371884,3.049790851,1.261498703,1.981501991
에스와이,신규상장,5000,2015-12-29,6200000,0.07639845,0.0323983,0.11875803,0.73537234,0.652223524,2.657525058,2.878397751,5.57344593,33.36565566,0.293086345,0.38694281,9.97828275,1.185001203,4.861783506
코디엠,신규상장,4700,2015-12-29,3793630,0.102378091,0.050201127,0.409372517,0.990342139,0.656761025,4.625461722,5.42238877,2.835151047,5.469082216,0.496230285,-4.572622245,9.317241855,3.814222745,7.18665141
자안바이오,신규상장,13000,2016-01-27,3460340,0.258073397,0.086470722,0.318059855,1.43741689,1.045868967,2.769953199,5.956148867,2.50863111,5.651706214,0.302340396,0.854969226,12.01124535,3.820294949,8.464749548
크리스탈신소재,신규상장,3000,2016-01-28,61622771,0.555970007,0.432895272,0.155994382,8.630596608,8.48923552,0.10514179,55.43573421,3.289924651,28.81179414,0.267649404,0.034739551,9.054953987,1.412521948,7.137855538
유니트론텍,신규상장,14000,2016-02-02,3310650,0.149686074,0.090213836,0.38995831,2.069371156,1.123092732,1.245625229,12.81075381,8.618818675,6.602231491,0.152325002,0.040432263,8.193216592,3.195012898,5.892999754
아이엠텍,신규상장,7500,2016-02-03,16787750,0.243906082,0.126056939,0.288878668,1.693494336,1.381457666,0.50002075,81.15792167,7.027752898,18.01625644,0.67049588,3.380522525,23.3992742,6.759551169,16.04769094
안트로젠,신규상장,24000,2016-02-15,7463435,0.565783305,-0.864459624,-0.109225456,9.684903729,9.20334528,0.116137742,#NAME?,1.771236383,3.614430292,1.002992018,-0.168215798,-126.5299053,13.82028656,-135.4789506
큐리언트,신규상장,21000,2016-02-29,7227262,1,-30.87061501,0.49375592,14.50999133,14.50999133,-1.527176622,#NAME?,,,,0.532493,-14.17613575,-6.999550942,-23.13588308
에이트원,신규상장,2000,2016-03-02,2000000,0.152951697,0.041119347,0.024102992,2.213209181,2.213209181,0.475482329,13.10849145,4.816755914,,0.496426102,11.06214616,63.01991429,1.518968499,9.120455582
